PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Liloan (SL),668.38,415.31,-,0.4551,5.3903,8.892,0,10.2139,8.8044,9.6757,9.4878,8.5515
Liloy,741.84,460.96,-,13.3964,6.7975,10.4952,0,11.5127,11.518,9.7902,8.785,6.9881
Limasawa,682.44,424.05,-,-,-,6.4874,0,2.8971,9.4379,6.5958,2.6548,6.55
Limay,40.7,25.29,12.6955,18.9815,11.8353,6.735,0,11.0193,10.3127,9.4749,8.4918,10.9495
Linamon,791.74,491.97,-,9.5319,12.0941,10.3519,0,11.0971,10.9689,10.4932,7.4111,7.8882
Linapacan,363.14,225.65,-,-,-,-,0,8.5412,9.0281,5.346,2.8393,3.042
Lingayen,178.67,111.02,6.252,7.087,11.8999,9.3844,0,10.6043,10.2205,11.1306,8.1574,10.9026
Lingig,938.73,583.3,-,10.9923,5.8076,9.0597,0,6.4359,8.5268,7.6862,6.7096,8.9166
Lipa,74.64,46.38,14.9357,18.4672,13.1761,11.5098,11.3672,13.3877,12.8257,11.0029,9.4909,9.7402
Llanera,118.87,73.86,-,18.7807,10.3324,8.4967,0,11.8446,11.7857,10.0613,8.2011,7.5365
Llorente,607.74,377.63,-,0.1691,3.3029,8.1801,0,10.1266,9.8692,4.6739,6.0634,5.2661
Loay,644.97,400.76,-,3.4733,6.2603,10.2113,0,10.8621,8.7643,10.0139,5.5282,6.792
Lobo,107.03,66.51,-,11.9773,5.9334,10.1974,0,11.049,11.4179,8.502,7.2211,6.3851
Loboc,642.39,399.16,-,7.4599,7.9897,10.6385,0,10.8514,9.5521,9.2792,8.5993,4.7332
Looc (OM),124.58,77.41,-,10.0209,4.1047,3.5635,0,6.7987,6.6169,9.3789,7.1081,8.8499
Looc (RN),284.45,176.75,13.533,14.7164,5.0877,5.6573,0,12.0143,7.6226,6.9201,8.3751,8.5069
Loon,613.75,381.37,-,11.8466,10.7054,9.6272,0,10.0617,10.6116,9.0023,7.5528,8.935
Lope De Vega,470.81,292.55,-,-,-,3.4219,0,5.9691,9.6817,6.9255,4.8458,5.1692
Lopez,158.73,98.63,15.0347,16.3809,11.2879,10.9675,0,9.205,9.2293,9.8207,8.1183,9.5466
Lopez Jaena,736.36,457.55,-,7.7725,8.5062,9.585,0,9.3624,8.127,4.137,4.5132,6.961
Loreto (AS),881.18,547.54,12.2683,12.2726,8.4785,7.143,0,9.3957,9.3204,8.9472,8.6155,9.1031
Loreto (DI),686.95,426.85,-,13.0195,7.906,10.3453,0,9.6198,8.9479,7.294,8.1262,7.2747
Los Banos,55.92,34.75,12.6297,12.7616,9.4317,10.0495,0,10.2878,10.5536,8.0205,7.1111,9.3779
Luba,304.3,189.08,-,-,-,4.2776,0,9.4069,8.209,8.5575,6.4771,6.0751
Lubang,122.01,75.81,-,11.8482,6.8212,3.5408,0,9.066,9.1217,5.3608,4.4806,6.6711
Lubao,56.49,35.1,17.7738,17.3576,12.1718,11.2655,0,11.9089,11.5337,10.0375,7.2947,8.5615
Lubuagan,308.74,191.84,-,10.083,4.0989,3.7088,0,6.5066,9.4087,7.125,6.8684,7.0623
Lucban,81.32,51.31,-,10.7813,11.1126,11.7301,0,10.8421,10.7161,9.6794,7.8224,9.5094
Lucena,101.44,63.03,15.7668,18.3845,13.0318,9.6321,10.3631,6.5751,6.6018,5.7905,8.0075,8.9628
Lugait,780.52,484.99,-,16.5188,11.6582,10.7689,0,10.4175,10.0555,9.7569,6.9234,7.3431
Lugus,987.64,613.69,-,-,-,-,-,-,-,-,0,0
Luisiana,72.57,45.09,-,-,8.4026,8.1396,0,5.8887,9.0186,6.6524,5.7573,7.4854
Lumba-Bayabao,840.46,522.23,-,-,-,-,-,-,-,6.0167,3.9767,4.3517
Lumbaca-Unayan,840.06,521.99,-,-,-,-,-,-,-,-,0.1331,2.7395
Lumban,61.04,37.93,-,14.3282,5.8001,6.6293,0,9.9968,9.6971,7.916,5.3775,5.9451
Lumbatan,836.08,519.52,-,-,-,-,-,-,-,8.1349,6.7568,5.8884
Lumbayanague,838.06,520.75,-,-,-,-,-,-,-,2.9407,6.4491,4.2623
Luna (AO),417.69,259.54,-,16.4232,6.5518,7.9609,0,9.6177,9.2997,9.3546,7.8162,9.8501
Luna (IA),276.12,171.58,-,15.0627,10.7574,9.9282,0,10.7753,11.091,10.4028,8.1452,8.412
Luna (LU),259.05,160.97,-,7.7703,4.8236,9.4622,0,11.647,11.5366,9.553,6.7889,7.5016
Lupao,144.19,89.6,-,12.1579,9.7718,5.5417,0,11.584,12.037,9.6429,4.7476,4.5749
Lupi,223.18,138.68,-,-,-,-,0,3.5895,10.5248,8.3182,7.466,8.2019
Lupon,1017.29,632.12,10.7635,15.9846,10.6219,11.1775,0,10.8713,11.0147,9.9451,7.9287,9.7013
Lutayan,986.22,612.81,14.7611,14.9233,9.8998,11.1838,0,10.1298,10.3645,8.9391,6.8912,8.2202
Luuk,958.68,595.69,-,-,-,-,-,-,-,-,6.2083,6.6237
Ma-Ayon,405.43,251.92,-,-,-,7.1191,0,11.6297,10.8875,9.2435,3.8537,5.8797
Maasim,1064.81,661.64,-,13.3183,10.0311,11.0264,0,10.949,10.8558,9.6573,7.705,9.8598
Maasin (IO),650.31,404.08,-,1.8867,5.6031,7.3407,0,10.9325,9.2246,7.3612,5.6581,6.8594
Maasin (SL),650.41,404.15,13.608,7.7412,11.719,11.4037,12.2019,9.6875,10.3319,7.77,9.2704,9.91
Mabalacat,83.22,51.71,11.4761,13.0792,8.1619,7.1221,9.6378,10.7894,10.5048,10.1098,8.9367,9.0668
Mabinay,580.05,360.43,8.8905,12.7415,8.7676,11.159,0,10.4247,10.3886,8.2015,7.7126,7.5159
Mabini (BL),652,405.13,-,1.8212,4.0412,10.6237,0,11.6306,10.2923,6.4168,4.9478,2.7935
Mabini (BS),93.61,58.17,13.2293,13.1437,6.6421,8.2812,0,10.0211,10.1496,7.2754,7.9641,9.2837
Mabini (CV),969.52,602.43,-,7.76,8.2761,5.6986,0,8.7005,-,8.6283,4.9914,7.6686
Mabini (PS),197.9,122.97,-,-,3.741,9.475,0,8.0586,7.6855,6.9035,4.6758,4.2926
Mabitac,51.53,32.02,-,-,8.8396,5.9851,0,8.6308,9.2467,9.0335,6.5716,7.3301
Mabuhay,825.44,512.9,-,-,5.9336,3.3424,0,4.2659,8.6329,6.5644,4.9975,6.7603
Macabebe,45.76,28.43,11.8098,11.2844,7.2977,6.3972,0,9.2016,10.3016,9.4291,7.8459,9.1479
Macalelon,156.15,97.02,-,-,6.4388,6.128,0,5.2407,6.4999,5.0558,7.6887,7.7343
Macarthur,604.38,375.54,-,-,-,5.6532,0,9.5746,12.1362,9.2732,7.2466,3.5914
Maco,963.83,598.9,12.7288,14.5982,8.5477,9.3696,0,11.5232,11.3526,10.238,8.3574,9.8914
Maconacon,340.01,211.27,-,-,7.9347,7.6936,0,9.4392,9.8438,8.2047,10.5418,7.8461
Macrohon,660.74,410.56,-,0.1837,6.9118,7.4528,0,7.9862,6.871,9.5512,9.3281,8.1841
Madalag,369.25,229.44,-,0.4082,0.1755,0,0,5.633,5.9524,6.4379,0.5608,3.9278
Madalum,819.87,509.45,-,-,-,-,-,-,-,7.6387,2.9126,6.0016
Madamba,824.09,512.06,-,-,-,-,-,-,-,9.4046,8.0768,4.9569
Maddela,209.84,130.39,-,12.7324,9.445,11.1261,0,10.2823,10.2868,9.3807,7.1933,9.4027
Madrid,804.04,499.6,-,11.4213,6.8998,8.1832,0,7.5835,9.9602,9.2872,6.5526,6.7064
Madridejos,473.29,294.09,-,8.4473,5.7242,7.0773,0,12.2156,11.3208,9.4631,7.0383,5.9658
Magalang,77.38,48.08,13.4749,12.5285,2.3056,3.12,0,7.4552,8.3137,8.1913,7.8174,9.156
Magallanes (AN),792.78,492.61,-,10.6497,9.0444,9.6281,0,9.5875,10.5133,7.8685,8.9399,7.7888
Magallanes (CE),50.72,31.52,-,-,7.4011,8.1249,0,10.9993,11.0975,11.2646,8.2476,8.4363
Magallanes (SO),366.31,227.61,-,-,10.2904,10.6083,0,12.5944,10.1145,8.8256,5.7457,6.9114
Magarao,259.9,161.49,-,-,-,8.0624,0,7.5695,7.1927,6.4649,4.6726,5.8518
Magdalena,64.09,39.82,-,-,10.8742,10.8277,0,11.3475,10.8281,8.1174,7.9581,6.809
Magdiwang,285.94,177.68,-,6.0975,3.9996,7.3297,0,9.8113,10.2129,6.3886,-,5.8455
Magpet,946.91,588.39,14.0952,13.6963,12.7446,11.7104,0,10.7994,10.7514,9.3,7.5328,9.3474
Magsaysay (DS),935.86,581.52,-,11.2473,11.7014,9.5516,0,13.5866,12.7561,11.6203,9.8736,8.8621
Magsaysay (LN),796.65,495.02,-,0,2.1211,1.0535,0,7.3962,10.7729,10.2192,5.8402,7.8271
Magsaysay (MO),770.73,478.91,-,16.1924,10.2812,12.7985,0,11.1384,11.5466,9.7445,8.0474,8.0648
Magsaysay (OM),252.17,770.73,16.3779,13.9924,5.5704,9.9431,0,8.5151,8.2075,6.7534,5.7856,8.1592
Magsaysay (PN),415.61,258.25,-,-,-,-,0,5.9801,7.5156,6.0469,6.194,5.0369
Magsingal,350.28,217.66,-,12.277,9.0458,11.2089,0,10.9713,11.7591,9.6959,8.8816,8.8163
Maguing,846.37,525.91,-,-,-,-,-,-,-,6.259,7.1511,4.5967
Mahaplag,620.51,385.57,-,-,4.6663,7.0761,0,12.1015,7.4474,9.0703,6.1592,5.7521
Mahatao,656.81,408.12,-,11.8463,4.8593,6.0048,0,5.472,5.3253,6.4564,5.0195,7.2947
Mahayag,765.51,475.66,-,11.4395,8.1057,4.1334,0,11.5881,11.6869,8.0636,8.2347,6.8292
Mahinog,732.39,455.09,15.5695,16.3455,8.6227,9.9607,0,11.3765,12.6358,12.122,8.7064,9.6119
Maigo,784.73,487.61,-,12.0493,4.9123,4.6849,0,8.6256,9.8772,8.9739,5.5233,5.6344
Maimbung,959.6,596.27,-,-,-,-,-,-,-,-,6.3836,7.5713
Mainit,747.8,464.66,-,15.3273,9.5848,9.5741,0,11.5976,11.2534,9.8196,8.2361,8.1773
Maitum,1022.86,635.57,13.2984,15.7952,10.7875,9.5757,0,10.4313,10.533,9.1502,7.5531,10.4821
Majayjay,72.16,44.84,-,-,7.8441,7.997,0,9.7136,8.4339,8.5704,7.8382,6.9431
Makati,5.72,3.55,20.9999,23.7251,18.6031,13.6603,15.0467,12.5855,13.7879,12.0829,11.6329,11.0538
Makato,349.89,217.41,-,-,-,6.404,0,10.1735,9.5061,9.4333,9.0111,6.8012
Makilala,958.78,595.76,15.7424,18.2526,12.2269,10.8918,0,11.088,11.1811,9.5625,7.707,9.2587
Malabang,844.25,524.59,-,-,-,-,-,-,-,5.2882,3.1322,2.9412
Malabon,11.8,7.33,14.0051,15.21,14.7131,12.6907,12.7144,10.4993,10.0475,9.1112,10.1132,8.9946
Malabuyoc,604.79,375.8,-,8.676,9.553,7.8603,0,11.1444,9.3011,6.3387,4.2429,4.6635
Malalag,1013.36,629.67,-,9.0728,8.9785,7.2087,0,10.2178,10.2525,9.4192,7.5057,9.7283
Malangas,804.4,499.83,-,9.5305,4.5423,3.3784,0,7.8726,7.3886,6.9007,5.3133,6.1321
Malapatan,1067.3,663.19,10.6412,12.9399,8.944,9.4978,0,9.9772,10.1403,9.1206,7.6058,10.1143
Malasiqui,160.43,99.69,5.0184,7.8879,6.2167,9.598,0,8.4292,9.7561,10.6733,6.0173,7.4796
Malay,314.43,195.38,14.2289,13.8889,13.9356,12.5767,0,11.8328,11.2102,9.6855,8.1822,10.9941
Malaybalay,845.97,525.66,17.5998,17.9183,13.1389,10.7983,12.4921,10.3836,10.8638,9.5005,9.3735,9.0849
Malibcong,331.68,206.09,-,-,-,5.8234,0,7.6862,7.2486,9.1251,8.589,8.7204
Malilipot,329.73,204.88,-,-,3.0902,7.6908,0,8.3593,8.1645,5.8016,8.7785,5.2888
Malimono,732.15,454.94,-,13.9395,8.6599,10.0661,0,10.8448,11.0207,10.2261,6.3554,6.6857
Malinao (AK),358.46,222.74,-,6.8724,0.0921,0.0116,0,10.9523,10.7741,8.9612,4.6418,7.6429
Malinao (AY),323.54,201.04,-,12.1957,5.6406,6.6656,0,8.2121,7.9214,9.5669,8.2391,8.2477
Malita,1039.62,645.99,10.4651,12.8887,7.6878,9.1561,0,10.0591,8.7385,10.2506,7.8925,8.5389
Malitbog (BK),796.82,495.12,-,10.2198,7.3262,8.8834,0,10.0154,9.3011,6.9877,4.6387,7.1084
Malitbog (SL),659.07,409.53,-,0.1731,8.2762,6.2254,0,7.1319,6.0589,6.837,6.8053,7.2609
Malolos,36.36,22.59,14.0548,15.2837,9.8593,8.4357,9.0068,8.6344,10.6755,10.0308,9.3361,9.8032
Malungon,1026.03,637.54,6.4964,17.8288,11.5419,11.3275,0,11.5743,11.2007,10.0472,7.6746,10.051
Maluso,988.9,558.55,-,-,-,-,-,-,-,7.5982,5.9037,8.5319
Malvar,64.96,40.36,-,12.3988,9.4145,7.8983,0,8.5438,8.4179,6.8556,5.7082,9.1464
Mamasapano,933.36,579.96,-,-,-,-,-,-,-,9.601,6.744,7.5956
Mambajao,718.1,446.21,18.4096,19.3531,11.039,11.4347,0,13.917,14.1899,12.1896,10.0295,9.245
Mamburao,161.46,100.33,11.812,12.1108,4.6242,5.8547,0,5.1649,8.0559,6.7298,7.5043,8.9443
Mambusao,392.24,243.72,-,12.2137,1.8983,4.7038,0,9.9842,8.5258,6.7748,6.0474,5.6578
Manabo,319.06,198.25,-,-,-,3.9936,0,6.0809,9.9729,9.3521,6.6157,6.9475
Manaoag,170.72,106.08,8.8817,9.5594,4.921,9.6908,0,9.9499,9.7312,9.3742,6.9981,7.8612
Manapla,466.35,289.77,-,13.589,1.8829,9.1236,0,8.3323,7.4572,6.8903,5.1726,8.4936
Manay,1020.06,633.84,-,11.369,7.098,7.6421,0,10.1237,10.0323,9.858,7.8894,9.396
Mandaluyong,6.61,4.11,17.2643,18.1497,12.947,12.6494,14.7294,10.8301,10.9907,9.5795,9.604,8.4762
Mandaon,361.97,224.92,5.7772,6.2809,0.112,0.0581,0,6.6176,5.1468,7.3346,7.0567,5.8749
Mandaue,572.24,355.57,14.8377,17.7148,12.9755,8.8773,12.8475,8.7787,8.7865,7.8819,10.0939,10.5177
Mangaldan,176.06,109.4,17.2959,18.3022,13.1389,10.8499,0,10.6669,11.0079,10.5603,8.1895,9.8682
Mangatarem,152.98,95.06,8.5614,10.6539,6.8541,8.9129,0,7.5258,10.0303,10.8507,8.56,10.0514
Mangudadatu,971.23,603.49,-,-,-,-,-,-,-,5.6871,5.567,6.3704
Manila,-,-,16.194,22.6635,21.937,16.9722,15.8411,17.9442,20.5491,18.6228,11.0425,13.7182
Manito,352.98,219.33,-,-,8.2701,5.0908,0,6.5132,9.7522,8.7022,4.7512,4.6977
Manjuyod,594.13,369.18,-,13.7306,5.1634,10.6369,0,9.2516,7.1643,3.9447,1.2653,4.5858
Mankayan,253.71,157.65,12.3185,16.4206,2.3793,10.4877,0,8.9743,9.3185,7.3683,7.9178,8.654
Manolo Fortich,809.66,503.1,17.2408,18.3192,13.3997,11.3468,0,11.4998,11.1685,9.8101,7.6288,9.4699
Mansalay,234.73,145.86,-,9.1731,8.0831,8.825,0,4.1824,5.8904,6.4757,4.4958,5.6365
Manticao,776.05,482.21,-,13.2255,10.0615,7.4846,0,10.2087,10.9898,8.9406,6.7198,5.7805
Manukan,713.05,443.07,-,8.7632,7.0049,10.4482,0,11.211,10.3158,8.9573,6.5499,8.0552
Mapanas,518.58,322.23,-,-,-,7.9389,0,6.2945,7.9686,9.9855,6.4987,5.5752
Mapandan,170.05,105.67,-,-,3.7055,9.7454,0,9.0326,9.119,6.6433,5.0007,5.2664
Mapun,884.34,549.51,-,-,-,-,-,-,-,5.7788,6.034,7.1289
Marabut,590.3,366.8,-,-,6.3632,4.0918,0,8.1871,9.7454,9.7078,4.9279,7.9486
Maragondon,42.9,26.66,-,16.3128,6.1655,8.8847,0,12.2246,12.5948,7.1829,7.5493,8.7429
Maragusan,983.92,611.38,12.7216,14.8151,8.6117,9.179,0,10.9972,10.9046,9.5998,7.4529,9.2865
Maramag,876.48,544.62,16.2891,20.2303,14.0735,11.2169,0,11.6759,12.005,10.643,8.5473,9.7849
Marantao,818.06,508.32,-,-,-,-,-,-,-,7.8669,6.3794,6.6102
Marawi,815.86,506.95,-,-,7.1762,0.9645,1.4252,6.031,5.6082,8.6826,7.7802,8.5858
Marcos,384.78,239.09,-,6.6906,8.0203,7.5375,0,10.6994,9.9667,9.2298,7.3175,8.0341
Margosatubig,815.77,506.89,11.0343,11.489,6.0139,3.2718,0,11.5844,10.2604,9.583,7.8814,6.4605
Maria,384.78,239.09,-,11.1456,9.4,8.1873,0,9.9241,9.0396,8.0567,6.7508,8.1558
Maria Aurora,145.39,90.34,16.4425,15.4619,2.7858,4.7099,0,10.8212,10.6561,9.3386,7.5732,9.1896
Maribojoc,621.96,386.47,-,9.4037,12.6695,10.9051,0,11.6719,11.2754,9.9744,7.9402,8.0555
Marihatag,864.13,536.95,-,10.897,8.545,7.1281,0,8.9862,8.8499,8.9581,8.345,8.2615
Marikina,15.85,9.85,18.8354,20.4009,16.2906,12.2433,13.9589,10.3665,10.2409,8.4513,10.7409,10.1265
Marilao,19.98,12.42,15.0783,17.4831,11.9205,6.5217,0,12.4675,12.1619,9.5329,7.6273,9.439
Maripipi,477.65,296.8,-,-,-,8.5188,0,7.0567,9.9097,8.3227,4.3337,5.8696
Mariveles,54.87,34.09,9.271,15.3795,11.4524,6.326,0,12.3872,11.9888,10.4067,8.2014,9.7524
Marogong,840.34,522.16,-,-,-,-,-,-,-,1.9535,7.0466,3.0693
Masantol,44.75,27.81,-,15.704,9.2129,8.4267,0,9.4981,9.5051,9.2057,7.5923,8.543
Masbate,376.53,233.96,16.2738,18.3166,15.2993,12.4797,12.2742,10.1269,9.7421,9.4973,8.8999,9.0763
Masinloc,153.14,95.16,11.9576,12.199,4.1858,9.3299,0,11.3381,11.1537,9.3778,7.4597,9.382
Masiu,837.36,520.31,-,-,-,-,-,-,-,8.5864,6.11,4.8776
Maslog,530.58,329.69,-,-,-,-,-,6.7708,6.9468,5.6366,3.2773,4.8773
Mataasnakahoy,72.19,44.86,-,-,11.7782,11.8321,0,12.0312,12.2216,9.7327,9.5554,8.474
Matag-Ob,538.26,334.46,-,-,6.6065,7.3468,0,8.629,10.8194,6.1886,5.4373,4.2713
Matalam,937.38,582.46,15.1356,17.1453,11.3118,11.5465,0,10.6535,10.5906,10.2418,7.461,9.8416
Matalom,632.53,393.04,-,0.1661,5.2057,6.7607,0,10.6396,7.7058,7.1519,8.8876,6.2576
Matanao,988.47,614.21,-,2.9286,9.2415,8.271,0,9.2675,8.5541,9.3401,7.7173,10.3742
Matanog,868.47,539.64,-,-,-,-,-,-,-,8.6472,6.6384,6.3652
Mati,"1,023.64",636.06,19.089,19.4806,11.7937,11.9665,12.4731,11.6052,9.4456,10.5059,10.1406,9.3372
Matnog,405.02,251.66,6.4568,10.0789,1.6769,2.7775,0,3.0771,3.4546,6.3691,6.4435,2.5914
Matuguinao,502.42,312.19,-,-,-,8.9798,0,6.7702,10.5834,7.0363,4.0729,4.6356
Matungao,796.99,495.23,-,12.3503,10.808,10.6651,0,9.5775,9.6759,9.3375,6.736,7.1278
Mauban,96.93,60.23,12.3834,14.4635,12.1134,11.8759,0,12.0558,11.4423,10.3252,7.9656,9.4231
Mawab,953.71,592.61,-,6.6708,6.398,10.1848,0,13.5058,12.8392,10.3603,9.6119,8.4087
Mayantoc,131.02,81.41,-,-,5.0738,6.6412,0,8.6835,10.7408,9.2228,7.7875,6.4896
Maydolong,598.23,371.72,-,-,5.6409,7.8586,0,8.3444,7.7418,6.8954,7.2694,7.5543
Mayorga,599.83,372.72,-,-,-,5.6663,0,9.9386,8.1969,8.8327,4.2428,5.3651
Mayoyao,267.12,165.98,-,-,4.6317,5.8411,0,7.4073,7.2095,6.6928,9.6118,8.0246
Medellin,503.65,312.95,-,1.1974,5.5934,7.9146,0,10.3106,9.9987,8.4895,7.3601,8.7357
Medina,770.47,478.75,15.638,15.6098,8.2611,6.6084,0,12.4921,12.1011,10.6773,9.3072,8.5598
Mendez,52.29,32.49,-,-,8.0087,10.5025,0,11.3438,11.4894,9.7126,9.9704,8.4954
Mercedes,226.02,140.45,11.4324,12.0615,9.8615,9.0639,0,10.098,9.4387,8.9791,7.7691,7.9155
Mercedes (ES),644.17,400.27,-,-,3.2408,7.7433,0,6.7964,6.7769,2.5223,1.6074,6.0195
Merida,561.75,349.06,-,-,-,6.8185,0,8.6983,7.9438,8.2331,6.1612,5.678
Mexico,58.88,36.58,13.3448,13.9024,5.6754,8.1798,0,9.2994,11.6836,9.8792,7.5415,7.9089
Meycauayan,19.93,12.38,10.2751,9.9373,9.4881,10.007,10.2192,10.8491,11.1631,10.3154,9.3122,9.4002
Miag-ao,460.49,286.13,8.6675,12.4836,11.0306,10.3974,0,10.8371,10.5091,8.9711,7.9285,8.6139
Midsalip,771.37,479.31,-,-,9.1185,7.7889,0,10.6029,10.05,7.8843,7.3912,7.478
Midsayap,909.22,564.96,18.9201,20.253,15.6605,12.8691,0,13.0479,12.6786,11.6678,7.7093,11.0451
Milagros,380.99,236.73,-,3.4526,4.4497,2.2447,0,4.2296,5.2503,4.2231,6.7133,5.882
Milaor,261.45,162.46,-,-,-,7.1048,0,7.8968,7.91,6.9647,8.0644,4.4093
Mina,442.97,275.25,-,18.0898,12.2694,10.1355,0,11.1521,11.2917,11.3094,8.2798,9.5704
Minalabac,263.46,163.71,-,-,-,6.7353,0,10.5592,10.1654,8.7508,5.7822,6.28
Minalin,50.38,31.3,-,14.5859,10.042,9.2551,0,10.1887,9.3037,8.4529,6.4075,7.9316
Minglanilla,572.73,355.88,13.1737,12.3932,9.6752,4.6582,0,11.4891,10.2126,5.7369,4.8017,6.3961
Mlang,951.92,591.49,16.2759,18.5386,14.0005,12.4359,0,11.9176,11.6888,10.396,7.4268,9.668
Moalboal,579.28,359.95,-,7.5597,10.5193,9.2067,0,11.5168,11.0022,9.5383,8.3277,7.5671
Mobo,382.67,237.78,10.4512,13.0312,7.954,10.3945,0,8.1954,10.2526,7.4924,7.5705,6.0052
Mogpog,155.93,96.89,2.4263,13.7658,9.7138,6.594,0,11.4489,11.5857,9.3154,8.4589,7.8167
Moises Padilla,527.61,327.84,-,-,-,6.9977,0,7.6721,7.5786,7.7538,7.1118,4.557
Molave,772.34,479.91,19.3459,16.1097,10.4924,8.1108,0,10.7533,10.4841,9.021,6.3229,6.0212
Moncada,133.71,83.08,12.2535,11.9049,4.2972,9.3082,0,9.1623,10.4113,9.2175,10.4377,9.0648
Mondragon,469.5,291.73,-,-,5.2382,7.1461,0,9.5269,6.7495,7.0108,5.1886,7.7581
Monreal,362.85,225.47,8.3581,10.034,1.769,2.9332,0,3.7079,6.6785,6.3749,5.3624,6.0262
Montevista,76.57,47.58,-,8.8074,10.6255,5.8013,0,13.8814,12.4698,10.9072,7.6452,7.551
Morong (BN),29.85,18.55,11.5024,18.3736,10.0099,5.6808,0,11.6253,10.9508,6.8701,10.362,8.8923
Morong (RL),940.16,584.19,-,15.2193,5.0753,10.9804,0,11.0557,11.0404,9.7931,8.2653,10.4992
Motiong,535.61,332.81,-,0.1143,7.2108,7.1979,0,10.3667,9.6176,9.4602,6.8596,7.7324
Mulanay,193.99,120.54,8.9798,11.6435,6.4647,5.6884,0,10.3136,10.4636,9.5827,7.9752,9.0884
Mulondo,826.53,513.58,-,-,-,-,-,-,-,4.4596,5.5317,4.7109
Munai,804.71,500.02,-,0,1.6389,1.2804,0,8.821,9.1196,8.1794,5.638,5.3367
Muntinlupa,19.13,11.89,14.9968,19.8817,16.9935,14.3771,14.7328,12.6454,13.7101,12.1172,9.1739,9.761
Murcia,497,308.82,9.1973,10.0592,9.6445,6.0935,0,9.5421,6.8862,6.4521,5.1041,4.6663
Mutia,747.67,464.58,-,-,6.8276,4.5833,0,8.3174,8.0414,8.8657,7.5819,8.6906
Naawan,773.21,480.45,-,14.8917,9.5263,10.0172,0,11.479,11.0834,9.368,9.557,7.661
Nabas,321.92,200.03,-,-,-,6.0368,0,7.5296,9.4666,9.9993,6.9023,7.411
Nabua,289.85,180.1,16.6058,15.9521,7.7124,9.476,0,7.9349,7.4838,7.3146,5.6705,8.4344
Nabunturan,948.22,589.19,19.0505,18.2451,10.5955,11.3303,0,11.4303,10.9018,10.4058,7.8522,10.4461
Naga (CS),266.6,165.66,24.3652,24.1147,18.7965,15.6966,13.8502,13.3883,13.6334,13.1018,10.6318,11.355
Naga (CU),573.75,356.51,17.0835,19.8903,13.9073,8.206,12.0475,9.9134,9.2283,8.3688,8.5848,8.9706
Naga (ZS),779.03,484.07,-,-,5.6559,3.4659,0,9.6941,8.8278,8.8673,5.6999,7.1684
Nagbukel,320.59,199.2,-,6.9364,12.2438,9.345,0,9.7284,10.2062,9.8769,7.1518,7.5176
Nagcarlan,69,42.88,-,9.2,8.4198,8.8137,0,7.1913,7.1777,9.0294,6.5196,7.5978
Nagtipunan,194.85,121.07,-,-,8.1724,10.9907,0,10.6965,10.545,9.2445,7.1407,9.7318
Naguilian (IA),285.41,177.34,-,-,6.0182,8.9741,0,9.236,10.2076,9.2363,9.2321,8.6818
Naguilian (LU),224.07,139.23,17.5434,17.0221,13.0523,10.6999,0,10.1522,10.5166,10.1959,8.549,9.9484
Naic,36.56,22.72,12.3112,12.7598,9.3093,8.59,0,11.016,10.8593,9.1577,7.5901,8.988
Nampicuan,133.13,82.72,-,10.7713,9.2026,9.593,0,9.7724,10.4388,9.8765,7.3417,7.4035
Narra,653.74,406.22,15.4244,15.6634,11.3953,10.2287,0,9.7931,9.5773,9.1872,7.0219,8.3179
Narvacan,319.86,198.75,10.6269,14.7995,14.11,10.2349,0,9.6943,10.3909,9.3921,7.1656,9.2545
Nasipit,782.8,486.41,10.7388,16.6295,8.9247,12.3045,0,11.9207,11.598,9.7969,7.2247,6.8488
Nasugbu,66.98,41.62,12.2735,10.9782,7.0858,9.5741,0,6.8781,7.887,4.3444,5.4416,6.403
Natividad,162.15,100.75,-,14.698,10.3448,10.5058,0,10.8981,11.1581,9.7168,7.7867,8.619
Natonin,279.23,173.51,-,-,5.187,4.4024,0,9.6923,8.6473,5.4029,6.4918,6.3289
Naujan,144.34,89.69,13.6666,14.5169,9.563,9.398,0,9.9316,11.1255,9.293,7.3799,8.8033
Naval,499.94,310.65,13.2484,6.4645,9.8888,8.7551,0,9.9423,9.6976,8.8479,7.3603,8.8598
Navotas,8.92,5.54,16.9853,17.6307,10.3736,8.2151,11.6493,9.3043,9.83,8.2709,9.315,9.697
New Bataan,963.33,598.58,10.0696,16.3831,9.3761,9.9568,0,10.1577,9.4783,9.5727,7.9116,9.2198
New Corella,938.93,583.43,-,6.7429,10.5984,11.94,0,10.7393,9.2573,8.2594,6.4548,9.9837
New Lucena,447.59,278.12,-,2.1499,7.4083,8.9084,0,10.3152,10.9744,9.4061,9.1759,8.4435
New Washington,363.88,226.1,-,-,8.4552,5.8596,0,12.6796,12.6017,10.2667,7.7773,7.8008
Norala,981.39,609.81,11.3277,15.9736,11.6883,12.4604,0,13.8476,12.8724,10.3785,10.4368,8.7185
Northern Kabuntalan,901.9,560.42,-,-,-,-,-,-,-,8.316,6.4776,6.9984
Norzagaray,37.35,23.21,-,-,7.6863,6.3943,0,9.8586,10.0571,9.9386,6.7834,8.9626
Noveleta,19.93,12.39,-,14.4513,9.2277,9.081,0,12.3221,12.8756,9.3858,9.2604,8.0472
