PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Pilar (SN),761.76,473.33,-,-,-,15.9682,0,16.8217,16.8345,12.396,10.4295,11.085
Pilar (SO),620.76,385.72,-,-,-,13.1074,0,16.0753,16.3222,13.3004,10.346,11.3313
Pili,273.11,169.7,-,-,-,15.7683,0,14.3894,16.4758,12.5512,9.6455,10.565
Pililla,38.42,23.87,-,-,-,15.7327,0,16.8461,17.2145,14.0925,11.8316,11.3338
Pinabacdao,547.62,340.28,-,-,-,11.66,0,13.1517,13.126,11.3495,9.9157,9.4817
Pinamalayan,180.61,112.23,-,-,-,15.9029,0,4.0118,17.1461,13.4498,11.4366,11.4537
Pinamungajan,556.81,345.99,-,-,-,15.985,0,16.1912,16.9778,13.3365,11.1891,10.8776
Pinan,735.42,456.97,-,-,-,16.0813,0,-,16.35,13.1865,11.3375,11.2635
Pinili,378.49,235.18,-,-,-,16.2834,0,16.3587,16.4089,13.1382,11.0844,11.5644
Pintuyan,694.03,431.25,-,-,-,12.8954,0,8.1022,8.6645,9.306,9.4009,11.1317
Pinukpuk,340.36,211.49,-,-,-,15.4015,0,15.6567,14.9816,12.7471,9.7097,10.5733
Pio Duran,317.85,197.5,-,-,-,15.4954,0,16.7243,16.4536,14.3147,11.4026,11.2878
Pio V Corpuz,448.27,278.54,-,-,-,15.181,0,14.7245,14.5361,12.2865,9.8063,10.685
Pitogo (QN),150.55,93.55,-,-,-,15.3327,0,15.6821,15.1764,13.3527,10.8962,11.3682
Pitogo (ZR),834.12,518.3,-,-,-,16.1084,0,15.5568,16.8709,13.5089,11.3941,10.8107
Placer (MS),439.89,273.33,-,-,-,0,0,15.9742,16.2505,8.755,9.0457,11.341
Placer (SN),744.67,462.72,-,-,-,9.6238,0,13.5304,16.8242,13.3693,10.3151,11.3544
Plaridel (BU),34.55,21.47,-,-,-,15.8145,0,15.3804,17.2923,13.7174,11.6724,11.6888
Plaridel (MC),728.24,452.51,-,-,-,15.5642,0,15.884,16.2732,13.2437,11.4793,11.4093
Plaridel (QN),133.55,82.98,-,-,-,14.0835,0,16.7721,17.0198,13.5359,11.4562,11.3574
Pola,169.13,105.09,-,-,-,13.2154,0,3.9896,2.5909,9.9299,10.4087,10.4307
Polanco,723.72,449.7,-,-,-,7.6045,0,16.9502,16.8186,13.3383,10.7571,10.7859
Polangui,306.35,190.36,-,-,-,15.666,0,17.0161,17.0666,13.3778,11.3766,11.3495
Polillo,104.81,65.13,-,-,-,15.648,0,17.1157,16.999,13.2396,11.0736,11.4603
Polomolok,1031.8,641.13,-,-,-,17.2099,0,17.5078,17.5917,13.5969,11.5677,11.6488
Pontevedra (CZ),397.17,246.79,-,-,-,14.4373,0,16.8747,16.827,13.2599,10.6929,11.3363
Pontevedra (NO),513.18,318.87,-,-,-,12.7209,0,16.7325,16.9319,13.5144,11.4343,11.3556
Poona Bayabao,833.74,518.06,-,-,-,-,-,-,-,9.8956,9.6076,5.098
Poona Piagapo,798.87,496.39,-,-,-,14.2439,0,4.3838,15.1079,12.7357,10.0006,10.2089
Porac,71.44,44.39,-,-,-,16.435,0,16.554,16.8754,13.3241,11.317,11.2527
Poro,576.23,358.05,-,-,-,15.7997,0,17.0944,16.6528,13.2553,10.5517,11.3128
Pototan,443.03,275.29,-,-,-,15.7953,0,15.7413,15.9069,12.002,11.3696,11.4276
Pozorrubio,176.18,109.48,-,-,-,13.1454,0,16.7171,17.1838,13.5271,11.6851,11.4819
Presentacion,314.02,195.12,-,-,-,15.5245,0,14.7331,15.9888,12.7386,9.836,9.4017
President Garcia,633.11,393.4,-,-,-,15.4318,0,15.1665,12.832,11.7692,10.6106,10.0481
President Quirino,967.92,601.44,-,-,-,16.061,0,17.1552,16.615,13.5815,11.35,11.3841
President Roxas (CZ),410.27,254.93,-,-,-,15.1612,0,14.5649,9.8589,10.0236,9.6157,10.3344
President Roxas (NC),939.68,583.89,-,-,-,16.0449,0,17.042,16.8046,13.6763,11.5864,11.682
Prieto Diaz,387.4,240.72,-,-,-,15.0566,0,13.9241,12.7141,4.6269,11.4958,11.4382
Prosperidad,855,531.27,-,-,-,15.1211,0,15.4675,15.7717,13.2202,11.5309,11.2864
Pualas,824.46,512.29,-,-,-,-,-,-,-,3.2247,7.0896,6.582
Pudtol,408.44,253.79,-,-,-,15.4017,0,17.0626,16.7945,13.3787,11.3711,11.26
Puerto Galera,120.17,74.67,-,-,-,15.683,0,2.2654,17.0172,13.4151,11.3969,11.3301
Puerto Princesa,590.59,366.97,-,-,-,17.6936,17.9698,3.1847,17.0697,13.7798,11.6837,12.2507
Pugo,200.96,124.87,-,-,-,14.658,0,16.3808,17.7837,15.5406,13.7139,13.1582
Pulilan,38.08,23.66,-,-,-,14.3649,0,16.9137,17.2712,13.8156,11.9729,11.3834
Pulupandan,494.96,307.55,-,-,-,4.3421,0,16.2962,15.8062,12.5122,10.9159,10.568
Pura,120.97,75.17,-,-,-,15.7205,0,16.1628,16.3995,14.6265,12.3454,12.3677
Quezon (BK),886,550.53,-,-,-,16.0071,0,16.9605,17.3858,13.4868,11.3609,11.3257
Quezon (IA),309.63,192.39,-,-,-,16.0548,0,16.928,16.8962,13.468,11.0487,11.0629
Quezon (MM),10.38,6.45,-,-,-,20.1416,19.2303,18.9421,25,16.7128,14.244,16.0835
Quezon (NE),108.05,67.14,-,-,-,1.5707,0,16.326,16.4279,12.9313,10.3678,10.5767
Quezon (NV),213.1,132.41,-,-,-,11.8421,0,16.5291,16.3045,13.2059,10.992,10.9194
Quezon (PN),675.73,419.88,-,-,-,16.2977,0,3.6577,17.2949,12.1773,10.3617,11.2878
Quezon (QN),101.37,62.99,-,-,-,13.8521,0,14.1019,17.2707,13.4941,12.8537,12.4195
Quinapondan,622.73,386.95,-,-,-,14.1597,0,14.7894,15.7661,11.6603,10.4142,10.9465
Quirino (IA),294.19,182.8,-,-,-,15.4737,0,16.6707,16.9058,13.5372,11.3821,10.9315
Quirino (IS),284.52,176.79,-,-,-,13.8052,0,16.8063,16.4631,13.1839,11.2953,11.3254
R.T. Lim,797.53,495.56,-,-,-,0.0077,0,12.9674,15.408,7.139,8.6226,10.1795
Ragay,213.36,132.58,-,-,-,15.9894,0,15.9919,15.8703,12.399,10.6605,11.1164
Rajah Buayan,939.03,583.49,-,-,-,-,-,-,-,12.9628,11.4213,10.9176
Ramon,251.94,156.55,-,-,-,13.5295,0,16.7305,16.8749,13.3087,10.3238,11.369
Ramon Magsaysay,777.98,483.41,-,-,-,14.5944,0,16.9207,16.9954,13.4824,11.3706,11.3362
Ramos,125.81,78.18,-,-,-,14.8978,0,16.309,16.7136,12.5141,10.7905,10.3921
Rapu-Rapu,373.95,232.36,-,-,-,-,-,11.0081,11.4853,12.6078,9.6556,9.9728
Real,68.26,42.42,-,-,-,15.9729,0,16.7305,16.9278,13.3852,11.4397,11.3154
Reina Mercedes,282.61,175.61,-,-,-,15.1907,0,16.3394,16.3096,13.4983,11.4883,11.3883
Remedios T. Romualdez,793.83,493.26,-,-,-,15.7584,0,15.1829,16.4274,12.9749,11.0129,10.8505
Rizal (CG),363.72,226.01,-,-,-,12.4969,0,16.2204,16.8335,14.1976,6.9455,9.3539
Rizal (KA),329.82,204.94,-,-,-,5.5355,0,15.5623,16.807,13.415,11.2799,11.268
Rizal (LA),70.53,43.83,-,-,-,16.1232,0,16.7341,16.1028,13.5406,11.4155,11.3726
Rizal (NE),124.72,77.5,-,-,-,0.4232,0,16.6915,16.4857,13.4911,11.3536,11.214
Rizal (OM),237.52,147.59,-,-,-,15.0224,0,4.0397,16.6276,14.087,11.2337,10.6789
Rizal (PN),767.34,476.8,-,-,-,13.6444,0,7.0686,14.1404,12.9513,11.3862,10.9424
Rizal (ZN),716.19,445.02,-,-,-,9.4867,0,14.7443,14.1089,12.2175,9.896,10.7758
Rodriguez,23.99,14.91,-,-,-,17.0383,0,17.8436,18.0286,13.4837,10.4932,11.202
Romblon,267.08,165.96,-,-,-,16.3566,0,3.9194,17.2163,13.583,11.4597,11.4969
Ronda,574.12,356.74,-,-,-,14.1912,0,16.6539,16.6178,13.7815,11.7071,11.4113
Rosales,148.72,92.41,-,-,-,13.0772,0,16.7775,17.0806,13.4437,11.5639,11.5895
Rosario (AS),887.38,551.39,-,-,-,13.6775,0,15.8007,13.9851,13.3066,11.192,11.5415
Rosario (BS),110.31,68.55,-,-,-,16.1691,0,15.3097,16.1229,13.433,11.4871,11.5021
Rosario (CE),23.17,14.4,-,-,-,15.4633,0,16.7833,17.1955,13.4622,11.6215,12.414
Rosario (LU),189.06,117.47,-,-,-,15.6971,0,16.8043,17.2419,14.7463,12.4078,13.1281
Rosario (NS),438.63,272.55,-,-,-,15.4539,0,2.0832,5.9163,10.8384,6.9057,7.8283
Roxas (CZ),382.06,237.4,-,-,-,14.1193,15.0167,14.9482,15.9674,11.3476,10.7069,10.6267
Roxas (IA),288.64,179.35,-,-,-,16.2303,0,17.1408,16.8754,13.1444,11.4551,11.4427
Roxas (OR),231.12,143.61,-,-,-,12.5521,0,3.2951,16.9659,13.3677,11.4256,10.2681
Roxas (PN),507.73,315.49,-,-,-,15.0522,0,11.1128,16.2544,12.09,11.4425,11.2904
Roxas (ZN),719.83,447.28,-,-,-,15.6548,0,16.9986,17.3381,14.4348,10.8446,10.6016
Sabangan,265.74,165.12,-,-,-,14.6104,0,13.3937,14.8805,13.1697,11.0613,10.2
Sablan,219.18,136.19,-,-,-,12.7146,0,15.3944,17.5908,15.1238,12.7105,12.8094
Sablayan,194.62,120.93,-,-,-,15.6634,0,18.1763,16.3558,13.9083,11.9548,12.5358
Sabtang,646.61,401.78,-,-,-,14.9734,0,15.0825,16.0783,12.7775,10.8587,10.8125
Sadanga,287.46,178.62,-,-,-,9.3924,0,11.7201,15.0714,12.1196,10.5272,9.5558
Sagada,278.58,173.1,-,-,-,13.3885,0,13.584,15.2017,13.5063,11.7582,11.6845
Sagay (CM),736.01,457.34,-,-,-,15.5025,0,16.7138,17.265,14.6077,12.4568,12.1036
Sagay (NO),489.57,304.21,-,-,-,16.4615,16.9518,16.8925,15.5128,12.2914,10.3955,10.3877
Sagbayan,619.88,385.17,-,-,-,15.4437,0,16.4239,16.3031,12.5952,10.7235,10.5117
Sagnay,295.49,183.61,-,-,-,16.1058,0,-,13.7547,13.3762,9.2605,11.2337
Saguday,226.7,140.86,-,-,-,13.4962,0,16.8663,17.532,13.7423,11.6648,11.5752
Saguiaran,811.81,504.43,-,-,-,-,-,-,-,7.9186,9.358,8.8516
Saint Bernard,655.84,407.52,-,-,-,15.5461,0,15.6924,12.846,12.4298,10.2387,10.688
Salay,759.5,471.93,-,-,-,12.6028,0,16.9788,16.8848,13.8333,11.5908,11.6332
Salcedo (ES),636.69,395.62,-,-,-,14.863,0,14.554,16.8516,13.449,11.7985,10.2214
Salcedo (IS),287.43,178.6,-,-,-,15.4321,0,16.0304,15.5888,13.4633,10.4037,11.3953
Sallapadan,319.21,198.35,-,-,-,13.1256,0,12.9484,14.3298,11.49,9.0597,10.1085
Salug,745.62,463.31,-,-,-,15.631,0,14.7267,15.7381,12.3675,9.9461,7.97
Salvador,803.38,499.2,-,-,-,14.113,0,16.179,17.1168,13.4068,11.4967,11.5865
Salvador Benedicto,507.7,315.47,-,-,-,8.0767,0,16.1682,16.0297,11.3281,10.7956,10.5885
Samal,50.89,31.62,-,-,-,13.7875,0,17.0179,17.0963,12.3581,11.5517,11.5041
Samboan,616.06,382.8,-,-,-,17.0289,0,16.9547,16.7902,12.8102,10.976,10.4309
Sampaloc,85.38,53.05,-,-,-,15.4165,0,16.8839,17.193,13.5163,11.6884,12.2053
San Agustin (IA),258.36,160.54,-,-,-,14.9963,0,16.3888,16.5316,12.9401,10.8817,9.9019
San Agustin (RN),227.44,141.33,-,-,-,16.0076,0,17.0977,16.7422,13.5341,10.4853,11.4614
San Agustin (SS),866.05,538.14,-,-,-,1.7285,0,15.281,16.3836,13.2627,10.8857,11.2489
San Andres (CT),354.55,220.31,-,-,-,15.5932,0,16.0332,15.7138,12.1049,10.6678,10.1762
San Andres (QN),227.97,141.65,-,-,-,15.0361,0,17.0149,16.7782,13.4748,11.365,12.0226
San Andres (RN),247.42,153.74,-,-,-,-,-,-,14.3443,13.8234,11.7788,11.6626
San Antonio (NE),79.63,49.48,-,-,-,11.9318,0,13.6772,13.7011,13.4785,10.9363,10.7745
San Antonio (NS),431.96,268.41,-,-,-,12.204,0,2.1918,1.125,10.9516,11.1851,11.4552
San Antonio (QN),87.1,54.12,-,-,-,15.6866,0,16.926,16.9944,13.6278,11.4709,11.995
San Antonio (ZA),102.93,63.96,-,-,-,16.0377,0,15.9673,15.5995,13.3766,11.3574,11.2613
San Benito,750.36,466.25,-,-,-,10.3495,0,15.0434,16.9866,13.5809,9.9635,11.3459
San Carlos (NO),528.81,328.59,-,-,-,16.269,16.4188,16.9662,15.1105,11.6938,10.6025,10.4174
San Carlos (PS),161.2,100.16,-,-,-,15.9513,16.8747,17.0952,17.1812,13.6673,12.0104,11.7153
San Clemente,141.92,88.18,-,-,-,15.5425,0,14.934,16.9543,13.2847,11.3384,11.3229
San Dionisio,429.03,266.58,-,-,-,14.1155,0,16.2752,15.8542,13.2511,9.709,10.6196
San Emilio,296.5,184.24,-,-,-,14.9971,0,15.9648,16.4449,13.7469,8.528,9.0152
San Enrique (IO),431.84,268.33,-,-,-,15.2559,0,16.2401,15.1284,13.2184,11.1293,11.4404
San Enrique (NO),507.73,315.49,-,-,-,9.5231,0,16.4988,15.8575,11.6763,10.7623,10.7522
San Esteban,310.66,193.04,-,-,-,14.5655,0,16.7799,17.3774,14.0139,12.2032,12.1247
San Fabian,181.61,112.85,-,-,-,13.0813,0,16.1972,16.997,13.4536,11.3811,11.4129
San Felipe,110.83,68.86,-,-,-,15.6528,0,18.0486,16.8926,13.5638,11.4184,12.6541
San Fernando (BK),881.03,547.45,-,-,-,16.4471,0,16.9001,17.1908,13.6301,11.5331,11.3819
San Fernando (CS),260.34,161.77,-,-,-,15.5129,0,16.9188,16.8335,12.288,10.8525,10.9011
San Fernando (CU),574.82,357.17,-,-,-,13.8701,0,15.9571,16.8955,12.1481,11.3813,10.7885
San Fernando (LU),235.66,146.43,-,-,-,16.6128,16.9414,17.1965,17.7465,14.5408,13.3145,13.2116
San Fernando (MS),378.55,235.22,-,-,-,12.0322,0,13.32,14.6043,11.4779,10.142,9.8506
San Fernando (PA),57.08,35.47,-,-,-,17.7024,17.2596,17.7246,17.8776,14.3837,11.5389,11.7011
San Fernando (RN),314.28,195.29,-,-,-,15.6557,0,17.3535,17.4586,15.6688,12.3894,14.0004
San Francisco (AS),872.33,542.04,-,-,-,15.4018,0,16.4779,15.6253,13.2991,11.2854,10.9304
San Francisco (CU),573.68,356.47,-,-,-,16.3775,0,16.5813,16.3921,12.3795,10.3695,11.5345
San Francisco (QN),216.64,134.62,-,-,-,14.4113,0,13.6822,16.9035,13.2664,9.7904,11.3972
San Francisco (SL),216.64,134.62,-,-,-,13.9984,0,10.7706,13.0153,9.7961,5.5438,3.6536
San Francisco (SN),745.92,463.49,-,-,-,5.452,0,5.412,16.2166,13.0889,9.8575,10.2865
San Gabriel,240.57,149.49,-,-,-,13.3352,0,17.079,17.0403,14.1521,11.5884,11.6905
San Guillermo,267.59,166.27,-,-,-,13.0014,0,16.6756,16.6101,13.3505,11.2871,11.2342
San Ildefonso (BU),53.89,33.49,-,-,-,12.6047,0,14.094,13.7853,11.5315,11.5258,11.4864
San Ildefonso (IS),342.68,212.93,-,-,-,15.9357,0,16.7064,16.6684,12.8067,11.4484,11.7707
San Isidro (AA),321.74,199.92,-,-,-,11.4086,0,11.1826,12.61,-,6.2776,10.2648
San Isidro (BL),617.99,384,-,-,-,15.9904,0,16.2527,16.1439,10.8145,6.4381,9.6585
San Isidro (DN),957.29,594.83,-,-,-,15.4646,0,15.19,16.3586,13.9677,12.8249,11.4982
San Isidro (DO),"1,029.93",639.97,-,-,-,16.0998,0,15.8553,16.9689,13.5352,11.3884,11.3716
San Isidro (IA),248.04,154.13,-,-,-,15.0236,0,15.5095,16.4216,12.4015,11.4604,11.5929
San Isidro (LE),557.86,346.64,-,-,-,15.5462,0,14.9566,16.6154,10.7494,9.8012,9.2761
San Isidro (NE),79.85,49.62,-,-,-,1.4709,0,6.6351,10.01,12.2543,10.8945,10.828
San Isidro (NS),437.88,272.08,-,-,-,15.6723,0,15.5851,1.125,12.9514,8.668,11.3361
San Isidro (SN),757.32,470.57,-,-,-,15.0142,0,16.3534,16.3103,12.7284,10.8983,10.2636
San Jacinto (MS),373.5,232.08,-,-,-,0,0,13.3152,13.2381,12.5301,10.895,10.3576
San Jacinto (PS),174.36,108.34,-,-,-,4.0394,0,15.2735,15.9605,13.1662,8.8029,7.8173
San Joaquin,461.97,287.06,-,-,-,15.2233,0,16.2284,16.2454,13.4843,11.6455,11.3524
San Jorge,506.41,314.67,-,-,-,13.0758,0,13.4574,13.868,12.0873,6.0221,8.8305
San Jose (AE),434.9,270.24,-,-,-,0.0035,0,17.0187,17.2434,12.0435,11.3936,11.5743
San Jose (BS),79.93,49.67,-,-,-,16.4044,0,16.1733,14.8272,13.4006,11.3736,11.1441
San Jose (CS),271.26,168.56,-,-,-,15.6131,0,15.8695,15.5539,11.5712,9.574,4.8784
San Jose (DI),713.25,443.19,-,-,-,16.3006,0,16.9895,16.9237,13.5597,11.4127,11.4301
San Jose (NE),133.09,82.7,-,-,-,16.9523,17.1431,15.939,16.3115,13.6221,11.2332,11.3454
San Jose (NR),626.47,389.27,-,-,-,15.6516,0,16.2412,16.2218,12.2599,10.9414,11.3525
San Jose (NS),481.99,299.49,-,-,-,12.829,0,7.9083,1.125,13.1309,11.528,11.5054
San Jose (OM),249.47,155.01,-,-,-,16.4714,0,16.782,17.3207,13.8291,12.067,11.9663
San Jose (RN),299.51,186.11,-,-,-,-,0,15.4463,15.6376,13.2408,11.4879,11.3685
San Jose (TC),110.49,68.65,-,-,-,14.9843,0,16.2576,16.4942,13.2019,11.0722,11.0195
San Jose De Buan,520.72,323.56,-,-,-,9.8912,0,13.6314,15.8345,10.629,9.8705,9.3175
San Jose Del Monte,29.32,18.22,-,-,-,16.6571,17.5096,17.7919,17.7949,13.8369,11.5796,11.931
San Juan (AA),347.47,215.91,-,-,-,11.2333,0,16.7292,16.9509,13.2848,11.5464,11.4093
San Juan (BS),96.78,60.13,-,-,-,16.1765,0,16.9596,17.1395,13.331,11.3472,11.2911
San Juan (IS),354.35,220.18,-,-,-,16.161,0,16.6525,16.44,13.5314,11.395,11.4796
San Juan (LU),240.7,149.56,-,-,-,14.3405,0,15.7134,15.971,14.2636,12.1426,11.8549
San Juan (MM),0.7,0.44,-,-,-,11.2191,17.0269,15.6583,17.0295,13.4486,11.5776,10.9236
San Juan (SL),664.46,412.88,-,-,-,12.5073,0,13.5028,9.1309,11.2409,11.067,11.1462
San Juan (SR),671.06,416.97,-,-,-,15.9517,0,16.3864,16.9134,12.9919,10.9358,10.0182
San Julian,578.17,359.26,-,-,-,10.698,0,15.474,16.4448,10.7624,9.8337,10.5003
San Leonardo,87.04,54.09,-,-,-,14.53,0,15.5371,16.8975,13.4875,11.5099,11.3187
San Lorenzo,480.09,298.32,-,-,-,15.0508,0,16.5974,16.755,12.612,12.9418,11.3855
San Lorenzo Ruiz,213.92,132.92,-,-,-,-,-,15.3678,14.9943,11.8145,10.5462,10.5647
San Luis (AS),836.42,519.73,-,-,-,12.6458,0,15.371,15.9958,11.1674,10.2089,10.6684
San Luis (AU),137.77,85.61,-,-,-,15.7588,0,15.8382,17.1556,13.3692,11.4087,11.3465
San Luis (BS),84.74,52.65,-,-,-,12.8949,0,15.7061,16.7405,13.1812,11.1497,10.8773
San Luis (PA),53.37,33.16,-,-,-,15.0013,0,15.8274,16.8752,13.5183,11.4036,11.4424
San Manuel (IA),279.48,173.66,-,-,-,14.4397,0,15.9626,16.6904,13.4592,11.4006,11.4313
San Manuel (PS),166.75,103.61,-,-,-,15.0378,0,16.4757,17.0109,13.8687,11.9169,11.8787
San Manuel (TC),139.69,86.8,-,-,-,15.9398,0,14.8953,16.7015,13.3203,11.1861,11.2092
San Marcelino,98.26,61.06,-,-,-,6.9983,0,16.2899,16.855,13.1544,10.8181,11.3313
San Mariano,289.2,179.7,-,-,-,14.1497,0,16.8275,17.066,13.3574,11.3774,11.2071
San Mateo (IA),262.46,163.09,-,-,-,15.8635,0,16.7324,17.0461,13.2972,11.3021,11.4826
San Mateo (RL),18.67,11.6,-,-,-,16.7886,0,19.0415,19.6344,18.4734,14.944,14.3093
San Miguel (BL),629.13,390.93,-,-,-,15.9906,0,16.7507,16.6976,12.048,11.2549,11.1369
San Miguel (BU),61.25,38.06,-,-,-,16.8429,0,15.7149,17.4295,13.359,11.2671,11.3554
San Miguel (CT),373.69,232.2,-,-,-,-,0,14.1395,14.9483,12.6571,10.8871,10.3011
San Miguel (IO),453.74,281.94,-,-,-,15.5033,0,15.8304,16.8401,13.3673,11.3915,10.8973
San Miguel (LE),541.2,336.28,-,-,-,14.0265,0,12.2707,16.9915,12.8421,11.3945,11.3531
San Miguel (SS),836.46,519.75,-,-,-,7.7778,0,14.7593,16.4493,10.5276,11.3426,11.3031
San Miguel (ZR),811.76,504.4,-,-,-,14.4343,0,14.982,14.6749,11.4507,11.4823,10.3937
San Narciso (QN),159.35,99.01,-,-,-,16.4199,0,17.1302,16.9565,13.466,11.3926,10.8974
San Narciso (ZA),107.21,66.62,-,-,-,-,0,16.6488,16.6791,13.4053,9.6206,9.5699
San Nicolas (BS),75.43,46.87,-,-,-,13.7053,0,13.3599,15.6677,12.7817,10.2765,9.696
San Nicolas (IN),400.18,248.66,-,-,-,15.6742,0,16.8716,17.0768,14.1612,11.7349,12.2996
San Nicolas (PS),165.69,102.95,-,-,-,15.4162,0,16.7422,17.2512,13.8542,11.7205,11.67
San Pablo (IA),329.26,204.59,-,-,-,14.9433,0,16.5305,16.8626,13.1209,11.3737,11.3034
San Pablo (LA),69.19,42.99,-,-,-,16.7583,17.2182,17.1962,17.3028,13.779,11.589,11.7875
San Pablo (ZR),817.36,507.88,-,-,-,5.5133,0,15.5512,15.5997,12.5815,10.6426,10.0995
San Pascual (BS),90.29,56.1,-,-,-,16.2018,0,16.8558,17.3642,13.504,11.4376,11.2922
San Pascual (MS),269.78,167.63,-,-,-,0,0,15.007,11.1587,6.1672,-,5.0233
San Pedro,25.16,15.64,-,-,-,16.0656,16.9112,17.2491,17.7219,13.9558,13.0519,11.7326
San Policarpo,558.35,346.95,-,-,-,14.972,0,15.5384,15.8528,12.7761,10.3123,11.5575
San Quintin (AA),331.42,205.93,-,-,-,13.6884,0,15.8457,16.2195,-,1.5088,10.9015
San Quintin (PS),155.51,96.63,-,-,-,15.2778,0,16.9182,16.9626,13.6971,11.7092,11.2659
San Rafael (BU),48.11,29.89,-,-,-,13.3853,0,14.2305,15.3066,13.4045,11.455,11.4523
San Rafael (IO),460.98,286.44,-,-,-,13.1818,0,16.3786,16.0353,10.3628,10.1035,8.7134
San Remigio (AE),429.2,266.7,-,-,-,-,0,15.8922,15.8843,11.5314,8.5433,10.8942
San Remigio (CU),505.36,314,-,-,-,17.0675,0,17.267,17.63,14.2695,11.6872,11.6255
San Ricardo,698.88,434.27,-,-,-,14.4806,0,14.286,4.5454,8.51,7.3732,4.1056
San Roque,478.86,297.55,-,-,-,15.5844,0,15.4482,15.3672,13.378,11.442,11.5611
San Sebastian,545.61,339.02,-,-,-,9.4108,0,13.0283,11.7301,8.9642,9.1213,8.5024
San Simon,50.52,31.39,-,-,-,16.7788,0,17.115,17.2352,13.6151,11.4651,11.5411
San Teodoro,127.45,79.19,-,-,-,14.9199,0,15.4339,15.3978,12.4955,11.384,11.3351
San Vicente (CN),211.25,131.26,-,-,-,-,0,13.2494,15.1943,12.7707,10.8709,10.8391
San Vicente (IS),339.65,211.05,-,-,-,15.1654,0,15.1225,17.2653,14.3711,12.2276,12.3782
San Vicente (NS),419.37,260.59,-,-,-,12.3398,0,10.7423,1.125,9.0538,6.7879,10.6961
San Vicente (PN),490.04,304.49,-,-,-,15.7592,0,15.9214,16.5943,12.63,10.9113,11.3903
Sanchez-Mira,442.92,275.22,-,-,-,16.3482,0,16.8956,16.9245,13.6117,11.4123,11.4048
Santa,327.96,203.78,-,-,-,15.7074,0,15.9468,15.9851,13.7427,11.5181,11.5213
Santa Ana (CG),447.69,278.18,-,-,-,14.8241,0,13.6249,11.9307,10.2029,11.4246,11.4299
Santa Ana (PA),60.08,37.33,-,-,-,13.012,0,14.0127,16.9988,12.3337,11.4268,11.3045
Santa Barbara (IO),451.54,280.57,-,-,-,16.1184,0,16.7574,17.2861,13.5802,11.5097,11.2775
Santa Barbara (PS),167.89,104.32,-,-,-,7.7476,0,16.0607,16.4231,13.6222,11.7013,11.5555
Santa Catalina (IS),339.34,210.85,-,-,-,14.1864,0,15.8169,17.4089,16.3991,13.9079,14.8573
Santa Catalina (NR),627.83,390.12,-,-,-,14.9386,0,16.6649,14.3427,11.9619,9.8489,10.8486
Santa Cruz (DS),989.61,614.92,-,-,-,15.7968,0,17.1218,15.578,12.4742,11.4928,11.2832
Santa Cruz (IS),282.46,175.51,-,-,-,16.223,0,16.6507,16.9743,14.5969,12.1211,12.0276
Santa Cruz (LA),37.3,23.17,-,-,-,16.5945,0,16.6446,17.045,13.5154,11.4516,11.3238
Santa Cruz (ME),168.19,104.51,-,-,-,16.1154,0,16.5817,15.5574,12.678,11.282,10.5049
Santa Cruz (OM),171.37,106.48,-,-,-,14.9997,0,15.246,15.4671,13.3222,11.3968,11.2816
Santa Cruz (ZA),173.21,107.63,-,-,-,0,0,16.6462,16.4915,11.9864,11.2439,11.1815
Santa Elena,158.96,98.77,-,-,-,-,0,11.7235,7.4143,6.2426,5.0464,11.3801
Santa Fe (CU),490.02,304.49,-,-,-,15.3503,0,16.9863,16.3424,13.5111,7.8724,9.5182
Santa Fe (LE),572.77,355.9,-,-,-,15.3925,0,13.0141,17.2132,12.1943,10.2192,11.5236
Santa Fe (NV),174.08,108.17,-,-,-,13.6109,0,16.1079,15.0684,9.6492,9.2481,10.9573
Santa Fe (RN),292.44,181.71,-,-,-,-,0,6.2581,15.837,13.1315,11.0927,10.3972
Santa Ignacia,128.69,79.96,-,-,-,14.5483,0,16.5362,16.931,13.3043,11.3275,11.3512
Santa Josefa,913.12,567.39,-,-,-,16.2198,0,16.3632,16.0392,13.2776,11.424,11.0054
Santa Lucia,287.3,178.52,-,-,-,16.1465,0,17.4803,17.1883,14.5244,11.5616,11.5748
Santa Magdalena,401.2,249.3,-,-,-,14.9056,0,15.2239,14.61,12.5257,10.4454,10.4385
Santa Marcela,414.95,257.84,-,-,-,15.4072,0,15.8391,15.8752,12.8069,11.3135,11.2302
Santa Margarita,488.74,303.69,-,-,-,15.9446,0,16.1277,15.8925,11.0133,10.3618,9.2959
Santa Maria (BU),25.16,15.63,-,-,-,17.1792,0,17.4108,17.4015,12.3228,11.5089,11.3457
Santa Maria (DS),"1,021.41",634.67,-,-,-,16.0268,0,16.9125,16.8631,13.3701,10.9906,11.342
Santa Maria (IA),330.38,205.29,-,-,-,13.6323,0,14.9087,13.3465,12.8029,11.4747,10.9682
Santa Maria (IS),273.53,169.97,-,-,-,15.4044,0,16.0223,16.9706,13.5551,10.8656,11.5515
Santa Maria (Imelda),313.11,194.56,-,-,-,14.9314,0,13.4608,16.2529,12.9609,10.7573,10.5992
Santa Maria (LA),48.35,30.04,-,-,-,8.2108,0,16.1893,15.7082,13.1543,11.5495,11.6041
Santa Maria (PS),156.79,97.43,-,-,-,16.0972,0,17.0138,17.1007,13.76,11.5853,11.4885
