PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Nueva Era,372.03,231.17,-,-,6.6115,2.5332,0,3.6218,4.4518,3.9509,4.3507,2.7984
Nueva Valencia,482.59,299.87,4.9593,8.5521,8.0262,5.3523,0,5.6475,6.2193,5.3471,5.7648,4.4573
Numancia,352.08,218.77,-,-,8.8202,4.7832,0,5.3206,5.7848,6.2398,5.5086,4.3488
Nunungan,820.17,509.63,-,4.7748,4.7628,1.7465,0,1.4584,3.7108,3.0643,2.9894,1.3438
Oas,309.9,192.57,-,7.2221,6.4506,3.9262,0,2.5353,3.8221,2.3901,3.7086,3.0201
Obando,15.16,9.42,-,-,5.9297,2.6567,0,4.9231,4.0858,4.9245,4.1604,3.3664
Ocampo,283.17,175.95,-,2.8083,6.704,4.8344,0,4.0342,3.1125,1.8888,2.7371,3.2813
Odiongan,266.02,165.3,7.3503,8.3019,7.1444,4.8124,0,5.4345,4.9197,5.4269,5.207,5.0664
Old Panamao,957.9,595.21,-,-,-,-,-,-,-,-,2.7735,1.5358
Olongapo,79.09,49.14,6.5575,8.8261,8.9569,4.6193,4.4632,3.9597,4.2528,2.0845,3.6399,2.6913
Olutanga,826.5,513.56,-,-,6.6517,3.424,0,3.9098,6.3773,4.7246,4.4544,3.2702
Omar,954.53,593.12,-,-,-,-,-,-,-,5.3561,2.3182,1.6488
Opol,781,485.29,7.5675,7.7888,7.0807,4.6457,0,3.7908,3.8922,5.1199,4.2826,3.1238
Orani,52.1,32.37,8.2529,8.8906,8.137,4.1239,0,5.583,4.8729,4.6508,4.7415,3.3063
Oras,554.04,344.27,-,0.4062,5.9974,3.4931,0,3.1453,5.0259,-,-,2.4769
Orion,42.56,26.44,8.1011,8.638,7.9944,3.8094,0,5.3583,4.6622,4.1006,4.2872,2.7214
Ormoc,558.75,347.19,7.6089,6.301,10.4078,6.4863,6.5023,5.7897,7.2029,8.5981,5.2655,5.2339
Oroquieta,742.38,461.29,5.3867,8.0215,9.3024,5.5177,4.578,5.5934,4.8314,3.7364,3.3619,3.7843
Oslob,622.95,387.09,-,9.4083,8.5013,4.6973,0,5.049,6.552,6.1027,5.6828,3.9016
Oton,462.37,287.3,5.4977,10.6212,6.4215,4.6768,0,4.2132,5.3702,5.6419,4.5282,4.2079
Ozamiz,782.34,486.12,5.0341,-,-,5.0863,5.1137,5.1942,5.9179,4.449,3.4277,3.5802
Padada,1002.17,622.72,-,11.5464,7.3592,3.9294,0,4.969,6.514,6.1851,5.7475,4.3338
Padre Burgos (QN),118.12,73.39,-,-,5.9709,4.6352,0,4.2342,5.6319,4.153,4.4156,3.2939
Padre Burgos (SL),671.32,417.14,-,-,-,2.7857,0,3.5083,6.0048,6.233,3.6447,3.7389
Padre Garcia,82.5,51.27,-,7.3296,7.5745,4.6621,0,3.7051,4.0088,4.2582,4.3188,3.0815
Paete,59.69,37.09,-,-,8.2333,5.2149,0,5.3279,6.6984,5.6626,5.3234,4.4739
Pagadian,797.54,495.57,6.1688,9.4559,9.5966,6.3573,6.5886,5.589,7.7335,7.3418,4.68,4.2813
Pagagawan,938.54,583.18,-,-,-,-,-,-,-,2.8189,3.4517,2.7179
Pagalungan,928.88,577.18,-,-,-,-,-,-,-,2.3875,3.8733,3.2482
Pagayawan,829.11,515.19,-,-,-,-,-,-,-,3.7501,3.2926,2.2747
Pagbilao,102.74,63.84,4.3813,4.9972,8.0719,5.6587,0,3.7405,4.9627,5.4937,4.94,4.5313
Paglat,959.84,596.42,-,-,-,-,-,-,-,3.7389,4.1489,3.6045
Pagsanghan,500.84,311.21,-,-,-,4.9393,0,3.2985,5.092,3.1394,3.3485,2.445
Pagsanjan,62.18,38.64,-,10.968,9.4205,5.5054,0,5.7085,7.1045,6.2104,5.5648,5.158
Pagudpud,443.07,275.31,7.5189,13.4419,8.1697,3.9916,0,5.3905,6.5809,6.2294,5.4567,4.3562
Pakil,58.69,36.47,-,-,6.5999,4.2049,0,4.0783,5.9505,6.3312,4.9791,3.8823
Palanan,316.69,196.78,3.671,6.6147,6.0227,3.0612,0,1.8449,3.607,2.3747,3.6299,2.481
Palanas,418.5,260.05,-,-,-,3.3997,0,2.6097,4.5833,4.6737,4.6078,3.1683
Palapag,501.5,311.61,-,-,6.4143,3.5696,0,3.3267,5.4122,4.0551,3.7129,3.0171
Palauig,148.6,92.33,-,-,4.9548,4.1533,0,4.492,4.9801,3.9551,4.7296,3.5497
Palayan,107.64,66.89,6.3482,5,5.1569,3.0679,3.4675,2.2834,3.2975,2.3787,3.1412,2.0555
Palimbang,979.96,608.92,-,4.3165,5.5929,1.4989,0,3.5565,3.1813,4.6762,3.9889,3.0051
Palo,579.23,359.92,-,0.6584,7.2073,5.9104,0,6.6844,6.7328,6.397,6.8158,6.4541
Palompon,539.27,335.08,-,-,8.0175,4.9461,0,4.0819,4.4056,5.3252,4.2418,3.4151
Paluan,141.01,87.62,-,5.7424,5.9594,3.0856,0,3.7855,3.4228,2.9134,4.2578,2.8824
Pambujan,482.67,299.92,-,-,6.4251,4.0653,0,4.1839,6.3585,3.3483,4.3445,2.8518
Pamplona (CG),432.05,268.46,-,-,3.5025,3.1724,0,3.3387,5.5839,3.8088,4.8713,3.7714
Pamplona (CS),253.48,157.51,-,-,-,1.9524,0,3.4368,2.7543,3.0822,4.22,3.1004
Pamplona (NR),615.32,382.34,-,7.0711,6.8239,3.6295,0,4.2127,6.7989,6.7433,5.0261,3.6364
Panabo,958.31,595.47,6.1789,8.5434,8.2802,5.5507,5.7227,6.406,7.1286,6.5634,5.0508,4.8602
Panaon,758.62,471.38,-,7.3855,7.7031,4.1822,0,4.4943,4.3136,4.7664,3.6324,3.5403
Panay,390.07,242.38,-,9.5306,6.2301,5.6206,0,5.3462,5.898,5.8552,5.6116,4.117
Pandag,968.57,601.84,-,-,-,-,-,-,-,3.069,3.4399,2.8529
Pandami,1006.59,625.47,-,-,-,-,-,-,-,-,0.0279,0.0016
Pandan (AE),342.05,212.54,-,-,8.5092,3.9703,0,5.2204,6.8329,5.6579,5.1958,3.5383
Pandan (CT),349.89,217.41,-,7.4003,7.144,3.0489,0,4.1333,4.3995,3.5458,4.0768,2.6243
Pandi,29.94,18.6,-,-,7.6184,4.3649,0,6.9268,5.164,5.0722,4.8238,3.7509
Panganiban,366.28,227.59,-,-,-,2.5633,0,2.8607,4.0477,3.3975,3.4553,2.8444
Pangantucan,860.12,534.45,-,5.3054,6.5139,4.3766,0,3.6525,4.207,4.8086,3.8814,3.0751
Pangil,56.76,35.27,-,-,6.9767,4.1548,0,4.3,5.7588,4.4333,4.5438,3.361
Panglao,631.17,392.19,-,7.2545,9.8515,4.0114,0,7.7148,11.6728,12.0422,9.1737,5.8509
Panglima Estino,957.41,594.9,-,-,-,-,-,-,-,-,2.2088,1.5924
Panglima Sugala,1047.37,650.8,-,-,-,-,-,-,-,3.7907,4.0276,2.9933
Pangutaran,922.46,573.19,-,-,-,-,-,-,-,-,2.193,0.455
Paniqui,128.08,79.58,8.7709,7.5912,7.2955,4.8589,0,4.2316,4.7685,4.2829,5.1091,4.247
Panitan,397.65,247.09,-,-,-,4.2235,0,4.4032,4.4425,4.5817,4.2829,2.7867
Pantabangan,137.5,85.44,7.8653,7.4133,7.2394,5.5821,0,4.2709,3.4536,3.3336,4.0118,1.0479
Pantao Ragat,807.51,501.76,-,5.7282,5.2877,2.0198,0,2.7744,3.3862,4.0706,3.0503,2.9841
Pantar,806.32,501.03,-,4.7748,6.4567,2.726,0,2.89,2.6386,3.809,2.4389,1.9227
Pantukan,992.59,616.77,4.4976,9.3492,6.6753,3.8287,0,3.7851,4.3252,5.5576,4.9024,3.8666
Panukulan,106.28,66.04,-,-,6.0098,3.1414,0,4.1344,5.3706,4.1158,4.4764,3.284
Paoay,389.85,242.24,0.7901,9.7822,9.168,2.6715,0,4.6527,6.329,5.2008,5.332,3.6087
Paombong,34.78,21.61,-,-,7.3373,2.2475,0,4.1778,5.8131,5.4003,5.589,4.5372
Paracale,198.07,198.07,-,2.7739,8.0351,4.8638,0,1.6323,5.7876,2.9344,5.2883,3.7807
Paracelis,304.01,188.9,-,6.2364,4.0274,2.8891,0,4.317,3.6656,4.3553,4.1017,2.5115
Paranaque,12.99,8.07,17.7271,15.1711,12.2361,7.8279,5.5127,7.0914,7.3331,6.1745,6.7545,5.3264
Paranas,538.55,334.64,-,0.4867,5.6231,5.1226,0,2.6543,4.5293,3.5723,3.9512,2.7812
Parang (MA),879.47,546.48,-,-,-,-,-,-,-,3.4372,4.1857,3.6568
Parang (SU),965.28,599.79,-,-,-,-,-,-,-,-,3.2657,1.1682
Pasacao,252.79,157.07,-,8.8122,7.7969,4.8902,0,4.2849,3.1023,3.3108,5.3173,4.1895
Pasay,4.79,2.98,11.3198,10.735,8.1323,13.1139,11.4023,13.3434,16.249,13.6291,13.2223,10.4603
Pasig,11.66,7.25,-,12.0925,18.063,10.172,6.8888,7.4047,9.0562,9.1926,8.1034,6.0307
Pasil,314.85,195.64,-,7.9516,7.1919,2.4681,0,3.2248,4.0266,4.617,3.8173,3.1723
Passi,427.22,265.46,6.7913,7.9228,6.4797,3.8571,5.4919,4.1208,5.7242,4.735,3.9441,3.4812
Pastrana,573.59,356.41,-,-,-,4.051,0,3.9769,4.2701,4.4111,3.3453,3.0887
Pasuquin,419.02,260.37,-,10.2796,8.6917,3.2928,0,4.5002,5.3706,5.0673,4.9984,3.7734
Pata,973.01,604.6,-,-,-,-,-,-,-,-,1.5764,0.1792
Pateros,10.61,6.59,8.1839,6.3411,5.6626,4.6758,0,3.4529,3.7919,5.0873,4.0906,3.1601
Patikul,944.53,586.9,-,-,-,-,-,-,-,-,2.3912,1.2805
Patnanungan,135.03,83.9,-,-,5.1359,2.1738,0,2.4953,3.2711,3.833,3.86,2.5269
Patnongon,422.75,262.69,-,-,5.9246,5.1875,0,5.6242,7.8641,5.5373,5.3313,3.754
Pavia,457.87,284.51,-,7.553,6.0816,4.7248,0,4.4805,5.577,5.4491,4.9221,4.771
Payao,804.99,500.19,-,-,4.813,1.9885,0,2.3807,5.0599,2.5465,3.4642,4.6038
Penablanca,354.26,220.13,4.5793,7.4448,4.1799,5.3225,0,4.1202,4.9462,3.4444,3.8735,2.7855
Penaranda,85.58,53.18,-,7.2868,6.5499,4.5732,0,-,4.8325,3.6558,4.9115,3.4254
Penarrubia,333.36,207.14,-,-,-,3.1734,0,-,4.1634,5.1559,4.4934,4.3865
Perez,117.86,73.23,-,-,7.1398,3.427,0,3.9387,4.7064,4.708,4.4357,3.47
Piagapo,808.68,502.49,-,-,-,-,-,-,-,3.4911,4.0096,2.6509
Piat,360.85,224.22,-,-,6.9834,4.4504,0,5.6131,7.3486,5.4503,5.3988,4.1657
Picong,838.18,520.82,-,-,-,-,-,-,-,2.5442,3.2672,2.1866
Piddig,399.35,248.14,-,-,6.8869,2.3096,0,4.5635,5.4261,4.9573,5.0612,3.6146
Pigcawayan,895.11,556.2,-,-,-,-,-,-,-,3.6222,4.028,3.4148
Pikit,929.11,577.32,6.7573,7.6495,7.8054,4.5903,0,3.0345,6.1369,4.0934,4.0849,3.4591
Pila,56.92,35.37,-,13.1201,8.4842,4.403,0,6.104,7.6783,5.9754,4.7578,4.4748
Pilar (AA),316.39,196.59,-,-,-,3.3213,0,4.5242,3.9429,5.3186,3.6366,3.1981
Pilar (BL),642.89,399.47,-,8.376,8.8451,3.0468,0,4.0181,6.1198,5.3499,4.5914,3.7412
Pilar (BN),45.79,28.45,6.6354,9.8698,7.9575,3.5845,0,6.6236,7.0237,6.7392,6.8859,5.7643
Pilar (CU),575.33,357.5,-,5.2258,8.5647,3.5458,0,4.2014,6.5086,6.6851,4.5165,2.6047
Pilar (CZ),408.21,253.65,-,6.0666,4.6042,3.9287,0,4.2788,3.8459,4.7753,3.5601,2.9841
Pilar (SN),761.76,473.33,-,5.8151,4.6083,3.0443,0,3.6492,4.1572,5.006,3.5876,3.8689
Pilar (SO),620.76,385.72,4.6625,6.6692,7.8559,4.9082,0,4.1708,3.958,4.0711,4.0184,3.0984
Pili,273.11,169.7,10.7969,9.4711,8.9963,5.1799,0,3.6369,4.7182,4.3583,5.0312,4.2293
Pililla,38.42,23.87,7.8363,7.9978,8.3109,4.6858,0,4.0742,3.7928,3.3588,4.3227,2.9624
Pinabacdao,547.62,340.28,-,-,5.96,4.99,0,3.8236,5.7488,3.5346,4.3264,2.666
Pinamalayan,180.61,112.23,12.2639,9.712,9.29,5.4076,0,5.0274,4.5053,4.6987,4.8032,3.4229
Pinamungajan,556.81,345.99,-,5.9209,7.0265,3.5023,0,3.3475,4.412,6.4041,4.5784,3.9009
Pinan,735.42,456.97,-,4.9495,6.9515,3.3253,0,-,5.9457,5.8753,4.6815,3.5279
Pinili,378.49,235.18,-,-,5.7167,1.7974,0,2.9723,4.7337,4.2002,4.3573,3.0331
Pintuyan,694.03,431.25,-,-,-,2.5418,0,3.9011,3.6383,3.1249,3.4893,1.5387
Pinukpuk,340.36,211.49,5.6517,7.3023,5.5518,3.4715,0,3.1147,3.3773,4.2511,3.8893,2.3632
Pio Duran,317.85,197.5,6.7035,7.7073,7.3973,4.581,0,2.4677,3.9153,2.3933,1.6027,3.0879
Pio V Corpuz,448.27,278.54,-,-,-,3.9115,0,3.1027,4.3171,3.6799,1.7238,2.8994
Pitogo (QN),150.55,93.55,-,-,7.698,4.0786,0,4.0601,5.6407,5.4373,4.4743,3.3016
Pitogo (ZR),834.12,518.3,-,-,4.7592,3.1029,0,4.4906,6.2507,7.6127,5.0704,3.0974
Placer (MS),439.89,273.33,-,4.0941,4.0838,2.0676,0,2.876,4.0215,3.8208,3.0137,2.8979
Placer (SN),744.67,462.72,-,7.9107,9.5187,3.6417,0,4.6062,4.7254,5.545,5.0545,3.6838
Plaridel (BU),34.55,21.47,6.4492,6.3995,9.0947,4.4427,0,9.4874,5.2382,6.165,5.0728,5.1237
Plaridel (MC),728.24,452.51,-,9.8949,9.9565,4.901,0,6.5106,7.2098,6.2703,6.1469,4.9813
Plaridel (QN),133.55,82.98,-,-,7.7062,3.8928,0,3.7564,4.646,4.3312,4.3998,3.265
Pola,169.13,105.09,-,9.2924,6.9876,4.2978,0,4.8051,3.3385,4.676,4.7504,3.3549
Polanco,723.72,449.7,-,-,5.754,1.7305,0,4.7255,6.4684,6.1307,5.9798,5.152
Polangui,306.35,190.36,9.4571,12.2743,9.1537,6.758,0,3.4297,4.7466,3.8112,4.3812,3.6618
Polillo,104.81,65.13,-,6.8906,7.6435,3.9263,0,3.8402,6.0585,4.6352,4.6977,4.4536
Polomolok,1031.8,641.13,12.7253,11.437,11.0737,7.3507,0,6.2784,6.8012,9.1778,6.6551,6.2214
Pontevedra (CZ),397.17,246.79,5.8744,6.5015,5.7325,5.2008,0,5.1034,5.1353,5.4605,5.1732,3.9677
Pontevedra (NO),513.18,318.87,-,-,5.8772,3.4756,0,6.3808,6.7781,5.0902,4.7272,3.3263
Poona Bayabao,833.74,518.06,-,-,-,-,-,-,-,2.5738,3.6462,2.2336
Poona Piagapo,798.87,496.39,-,4.7748,4.7628,1.7391,0,3.1088,2.889,3.0159,2.6384,1.655
Porac,71.44,44.39,3.7132,3.0905,6.6764,4.579,0,5.3036,4.3046,5.9506,4.9326,3.9823
Poro,576.23,358.05,-,7.5369,8.8214,3.6289,0,4.8251,6.2498,5.8664,4.7109,4.0216
Pototan,443.03,275.29,4.8737,6.3609,4.7735,5.4744,0,3.9921,5.1026,5.1264,4.6244,4.4347
Pozorrubio,176.18,109.48,5.2241,6.8566,7.8366,4.6535,0,3.781,5.2037,5.4536,4.6991,3.718
Presentacion,314.02,195.12,-,-,4.0017,2.7448,0,4.0617,4.6322,3.1861,4.9155,2.959
President Garcia,633.11,393.4,-,8.363,6.2719,2.1701,0,4.3528,6.5123,5.8182,5.4382,3.8612
President Quirino,967.92,601.44,5.942,7.5847,9.0563,2.9762,0,4.9583,4.8888,5.2937,5.1409,3.8975
President Roxas (CZ),410.27,254.93,7.0551,9.6829,6.3782,4.7662,0,4.6522,4.6642,4.4009,1.7261,3.2417
President Roxas (NC),939.68,583.89,3.4689,6.5567,6.6752,3.8345,0,2.7932,4.4689,3.2828,3.7954,3.0679
Prieto Diaz,387.4,240.72,-,-,-,3.2324,0,3.0824,1.9827,2.7332,0.7881,2.8055
Prosperidad,855,531.27,8.2658,7.1394,5.6422,4.5137,0,4.1589,5.0647,4.9626,4.1918,3.2687
Pualas,824.46,512.29,-,-,-,-,-,-,-,3.1406,3.1439,1.6695
Pudtol,408.44,253.79,-,7.2111,7.7926,4.0522,0,4.3466,4.183,4.3993,4.7363,2.9833
Puerto Galera,120.17,74.67,11.9029,8.7668,8.1874,4.6845,0,4.8491,4.4849,4.3456,4.0963,2.6246
Puerto Princesa,590.59,366.97,3.0211,5.3199,7.5583,4.6263,5.5292,4.3143,4.4454,5.1984,4.4599,4.6238
Pugo,200.96,124.87,-,-,4.937,3.6782,0,4.7576,6.577,7.4621,4.2743,5.8427
Pulilan,38.08,23.66,5.9353,5.8017,8.4654,3.9481,0,5.8791,5.3238,5.9535,5.2143,4.6623
Pulupandan,494.96,307.55,-,5.0256,2.6844,1.8948,0,4.8744,4.2043,5.1959,4.8803,3.8942
Pura,120.97,75.17,-,3.954,4.0249,3.6176,0,4.0862,4.5911,3.2274,4.4711,3.0146
Quezon (BK),886,550.53,7.901,8.1103,7.6897,4.8868,0,4.0652,5.1424,5.2126,4.8316,3.5819
Quezon (IA),309.63,192.39,-,8.9059,5.7759,3.5576,0,5.1463,5.7017,2.9655,6.1,3.7726
Quezon (MM),10.38,6.45,9.6552,19.9893,17.1175,12.7922,13.6541,10.8548,25,11.719,10.2592,9.422
Quezon (NE),108.05,67.14,-,-,-,2.7422,0,5.2417,4.63,3.7424,5.0918,3.7956
Quezon (NV),213.1,132.41,-,7.8775,6.1024,2.7822,0,5.1624,6.088,4.4473,5.2612,4.3459
Quezon (PN),675.73,419.88,0.0064,5.9895,7.1599,4.3997,0,2.8381,2.6446,4.4188,4.2044,4.007
Quezon (QN),101.37,62.99,-,-,5.806,3.7897,0,3.9084,5.6688,4.7999,5.0763,4.1793
Quinapondan,622.73,386.95,-,-,-,3.0519,0,2.7322,4.4833,5.7938,3.6006,2.7374
Quirino (IA),294.19,182.8,-,7.6467,7.0311,3.7549,0,3.7875,4.9161,2.7114,1.9813,2.4015
Quirino (IS),284.52,176.79,-,5.3599,6.3713,3.7067,0,3.971,5.294,3.5992,4.0632,2.9237
R.T. Lim,797.53,495.56,-,2.1432,3.6426,1.5333,0,1.7389,4.7723,4.7015,3.3545,2.7894
Ragay,213.36,132.58,7.3924,5.54,5.1888,3.8314,0,2.0073,2.778,2.6259,3.7299,2.7104
Rajah Buayan,939.03,583.49,-,-,-,-,-,-,-,3.3705,3.6677,3.1855
Ramon,251.94,156.55,-,6.9536,5.0671,3.6824,0,4.2414,4.4588,3.4292,4.5823,3.4834
Ramon Magsaysay,777.98,483.41,-,7.8568,6.3026,3.804,0,4.5079,6.0319,5.7113,4.8974,3.6248
Ramos,125.81,78.18,-,-,5.0105,4.1253,0,3.8727,5.7373,5.5295,5.7108,4.0771
Rapu-Rapu,373.95,232.36,-,-,-,-,-,1.8359,3.226,1.8611,4.0519,3.037
Real,68.26,42.42,7.3094,6.8047,8.1921,4.1522,0,3.5029,4.2424,3.8799,4.2702,3.2207
Reina Mercedes,282.61,175.61,-,9.8234,7.2808,3.421,0,4.5215,5.8763,3.7448,5.5295,4.7846
Remedios T. Romualdez,793.83,493.26,-,8.1037,6.7447,3.9093,0,4.4682,5.0444,5.4608,3.5716,3.9442
Rizal (CG),363.72,226.01,-,-,3.7682,1.9756,0,7.154,5.6616,3.9659,4.4821,3.375
Rizal (KA),329.82,204.94,-,8.6503,8.7281,3.4868,0,4.1238,4.7979,4.5109,4.6588,3.1276
Rizal (LA),70.53,43.83,-,-,5.0733,5.2439,0,4.774,5.9825,5.5791,4.6373,4.7136
Rizal (NE),124.72,77.5,-,7.75,7.7997,5.4079,0,4.9657,4.1567,3.9013,4.7462,2.7563
Rizal (OM),237.52,147.59,5.3702,8.0961,8.2036,4.2495,0,4.5684,4.0739,3.8227,4.8854,4.4364
Rizal (PN),767.34,476.8,-,5.0259,6.3374,4.098,0,3.3017,3.1806,4.2518,3.9371,2.4131
Rizal (ZN),716.19,445.02,-,-,5.3142,1.8265,0,3.4727,6.2389,5.8285,2.8005,3.0288
Rodriguez,23.99,14.91,11.8269,9.9871,10.5383,7.5739,0,6.0776,5.7642,6.826,6.2095,6.0611
Romblon,267.08,165.96,3.6739,8.7947,7.927,5.3882,0,6.7557,5.2899,4.8098,6.0128,4.278
Ronda,574.12,356.74,-,7.5409,7.1987,2.9227,0,4.1704,5.7833,6.5761,6.1987,5.7867
Rosales,148.72,92.41,0,9.2052,9.281,6.2924,0,4.3579,5.3677,5.617,5.085,4.3766
Rosario (AS),887.38,551.39,-,6.3476,4.9546,4.2707,0,3.9984,4.9258,4.5741,3.8995,2.7887
Rosario (BS),110.31,68.55,-,9.1822,8.8448,5.9224,0,4.7611,4.9511,5.821,3.1494,4.7659
Rosario (CE),23.17,14.4,8.941,8.6435,8.3795,7.5367,0,4.8919,6.1112,6.5578,5.2215,4.4109
Rosario (LU),189.06,117.47,1.7895,7.2889,7.0524,3.9301,0,4.5195,5.5317,5.5693,4.877,4.2921
Rosario (NS),438.63,272.55,-,-,5.0701,3.7393,0,3.5945,4.0236,2.7687,3.0244,1.9254
Roxas (CZ),382.06,237.4,7.4616,9.3785,6.2172,5.7231,6.2186,4.7094,5.4158,6.2116,3.2043,3.042
Roxas (IA),288.64,179.35,7.4158,9.1372,7.4662,4.9461,0,4.2908,4.9224,3.9716,4.3685,3.9617
Roxas (OR),231.12,143.61,8.5133,7.092,8.6601,4.1562,0,4.3907,4.2633,4.9101,4.3628,2.9605
Roxas (PN),507.73,315.49,2.9603,5.6948,6.8596,4.0535,0,3.6464,3.2696,4.8181,3.9651,2.5969
Roxas (ZN),719.83,447.28,-,12.4048,8.3221,3.5154,0,6.1688,12.952,14.1311,4.0351,3.3188
Sabangan,265.74,165.12,-,8.5852,5.794,3.1124,0,4.2708,3.9871,4.4968,3.1971,2.6212
Sablan,219.18,136.19,7.7398,8.9615,8.5045,4.7904,0,4.8954,7.2284,6.2287,4.5272,4.8581
Sablayan,194.62,120.93,6.4666,7.8776,7.8984,5.2257,0,4.9035,3.8204,4.2908,4.4595,3.1805
Sabtang,646.61,401.78,-,-,2.5292,2.3789,0,3.6356,3.4958,3.3946,2.6018,1.6368
Sadanga,287.46,178.62,-,-,4.3339,2.0825,0,3.7865,2.844,3.8393,3.4466,2.0352
Sagada,278.58,173.1,-,4.6554,6.0744,3.2685,0,5.1722,5.6925,6.0037,4.6467,4.2692
Sagay (CM),736.01,457.34,-,6.402,6.0111,4.3367,0,4.243,5.8096,5.8363,4.5212,4.3314
Sagay (NO),489.57,304.21,6.9071,7.7103,7.3489,3.932,5.1838,3.574,4.4721,3.7575,2.9697,3.439
Sagbayan,619.88,385.17,-,6.7911,8.2807,3.6973,0,4.4834,6.6385,7.1508,5.1399,3.7284
Sagnay,295.49,183.61,-,3.7022,6.219,3.9558,0,-,3.1184,3.3526,4.644,3.0766
Saguday,226.7,140.86,-,-,5.8809,3.6852,0,4.5288,6.0238,5.4086,3.9278,4.0535
Saguiaran,811.81,504.43,-,-,-,-,-,-,-,4.3088,4.5598,2.9808
Saint Bernard,655.84,407.52,-,-,5.4595,4.9236,0,5.3065,6.2229,4.0626,4.9126,3.114
Salay,759.5,471.93,-,6.3471,7.2489,3.8053,0,4.7524,4.9273,5.6632,5.502,3.8421
Salcedo (ES),636.69,395.62,-,-,7.4013,4.3959,0,3.3099,5.4715,6.4417,4.5436,3.4748
Salcedo (IS),287.43,178.6,-,-,5.4466,4.3871,0,4.8464,5.3653,4.7087,4.5199,2.986
Sallapadan,319.21,198.35,-,-,-,2.3078,0,3.6511,3.5501,4.6355,3.5874,3.3452
Salug,745.62,463.31,-,-,6.7805,3.7217,0,4.5521,5.971,5.9276,4.649,3.2893
Salvador,803.38,499.2,-,4.7706,4.8369,2.8299,0,4.9296,5.7154,4.9104,3.2644,3.2285
Salvador Benedicto,507.7,315.47,-,-,2.9525,2.9617,0,3.6352,4.3148,3.7468,3.8004,1.436
Samal,50.89,31.62,6.7519,9.5414,8.2121,2.8891,0,6.5026,7.0524,5.834,5.7592,5.0467
Samboan,616.06,382.8,-,8.8362,7.2657,2.939,0,4.3556,7.718,7.084,4.633,4.2211
Sampaloc,85.38,53.05,-,-,7.2675,4.4696,0,4.0398,6.1546,5.3211,5.5974,4.5343
San Agustin (IA),258.36,160.54,-,-,6.1655,2.8584,0,4.5124,5.5888,3.3621,4.6239,3.9883
San Agustin (RN),227.44,141.33,-,7.805,6.3934,4.3996,0,5.8127,4.7507,4.4403,5.1631,3.9678
San Agustin (SS),866.05,538.14,-,6.9393,8.5218,4.401,0,5.8681,6.7454,6.0025,5.4609,4.0962
San Andres (CT),354.55,220.31,4.854,7.6372,6.8184,3.0419,0,4.619,6.5436,3.255,5.1741,4.2616
San Andres (QN),227.97,141.65,-,-,7.4007,3.8328,0,3.7013,5.4686,4.449,4.8585,3.8557
San Andres (RN),247.42,153.74,-,-,-,-,-,-,2.9902,5.1876,3.2868,4.4819
San Antonio (NE),79.63,49.48,4.8567,7.6387,7.195,5.007,0,3.4111,3.2574,3.3352,3.8723,2.8307
San Antonio (NS),431.96,268.41,-,0.4867,4.7355,3.5637,0,2.8545,4.4831,3.4111,3.6955,2.8989
San Antonio (QN),87.1,54.12,-,-,7.9495,4.601,0,5.5085,6.6059,5.2152,5.2385,4.073
San Antonio (ZA),102.93,63.96,-,7.0737,6.4854,4.1166,0,3.6666,3.6447,3.5648,4.0553,2.7171
San Benito,750.36,466.25,-,5.5418,4.0391,2.1781,0,2.5474,3.7691,4.8077,2.9993,2.4769
San Carlos (NO),528.81,328.59,7.3519,8.2681,5.7425,4.6283,6.7255,4.6115,5.3074,4.9837,3.6784,2.514
San Carlos (PS),161.2,100.16,-,4.7103,5.4182,4.5709,4.0996,4.1431,5.6555,4.7726,3.5609,2.9731
San Clemente,141.92,88.18,-,-,5.3234,4.0378,0,4.2815,4.8592,4.2592,4.793,3.3383
San Dionisio,429.03,266.58,-,6.4027,4.596,4.1622,0,4.424,5.7101,4.5027,2.6245,2.4037
San Emilio,296.5,184.24,-,5.2449,6.0639,4.3273,0,4.2733,5.432,3.8973,4.0375,2.541
San Enrique (IO),431.84,268.33,-,8.2534,7.1989,3.8884,0,4.358,6.1654,5.0815,4.281,3.6248
San Enrique (NO),507.73,315.49,-,4.2276,6.0563,3.0946,0,3.9637,4.2881,4.0317,5.2143,2.6944
San Esteban,310.66,193.04,-,5.4729,6.1088,4.4502,0,4.5421,5.6243,6.898,4.6914,4.5294
San Fabian,181.61,112.85,-,6.935,6.8514,4.8635,0,3.2843,4.0996,4.6319,2.0416,3.0699
San Felipe,110.83,68.86,-,9.2688,8.0203,6.1027,0,5.6066,5.9843,5.2308,5.6867,5.2826
San Fernando (BK),881.03,547.45,-,5.4259,6.7963,4.2036,0,3.4027,4.0523,4.9046,4.1093,3.0016
San Fernando (CS),260.34,161.77,-,-,7.1232,3.9203,0,4.2597,4.9723,1.6721,4.3432,4.0868
San Fernando (CU),574.82,357.17,-,5.993,6.4872,3.6643,0,3.4946,4.8756,5.3163,4.2327,3.6689
San Fernando (LU),235.66,146.43,10.9767,10.7195,12.8169,6.7572,7.0771,7.4494,8.5668,7.2228,5.4062,5.4531
San Fernando (MS),378.55,235.22,-,3.7355,3.7619,3.8302,0,2.3393,4.7714,7.0379,1.6863,4.6465
