PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Panglima Sugala,1047.37,650.8,-,-,-,-,-,-,-,-,1.697,0.7112
Pangutaran,922.46,573.19,-,-,-,-,-,-,-,-,0.0253,0.0435
Paniqui,128.08,79.58,-,-,-,-,-,-,-,-,3.6416,3.5258
Panitan,397.65,247.09,-,-,-,-,-,-,-,-,3.8136,4.4014
Pantabangan,137.5,85.44,-,-,-,-,-,-,-,-,3.0602,2.0252
Pantao Ragat,807.51,501.76,-,-,-,-,-,-,-,-,1.0435,1.7102
Pantar,806.32,501.03,-,-,-,-,-,-,-,-,1.7267,1
Pantukan,992.59,616.77,-,-,-,-,-,-,-,-,9.0916,10.6095
Panukulan,106.28,66.04,-,-,-,-,-,-,-,-,3.7102,4.4464
Paoay,389.85,242.24,-,-,-,-,-,-,-,-,3.9249,5.0299
Paombong,34.78,21.61,-,-,-,-,-,-,-,-,3.8895,4.2503
Paracale,198.07,198.07,-,-,-,-,-,-,-,-,5.1256,6.1462
Paracelis,304.01,188.9,-,-,-,-,-,-,-,-,3.6812,3.6817
Paranaque,12.99,8.07,-,-,-,-,-,-,-,-,5.4609,5.9169
Paranas,538.55,334.64,-,-,-,-,-,-,-,-,3.6791,5.7379
Parang (MA),879.47,546.48,-,-,-,-,-,-,-,-,7.3273,7.3001
Parang (SU),965.28,599.79,-,-,-,-,-,-,-,-,2.3477,1.015
Pasacao,252.79,157.07,-,-,-,-,-,-,-,-,3.1641,3.0638
Pasay,4.79,2.98,-,-,-,-,-,-,-,-,9.7209,11.0886
Pasig,11.66,7.25,-,-,-,-,-,-,-,-,7.7087,8.4298
Pasil,314.85,195.64,-,-,-,-,-,-,-,-,6.7199,8.9697
Passi,427.22,265.46,-,-,-,-,-,-,-,-,6.4871,6.5975
Pastrana,573.59,356.41,-,-,-,-,-,-,-,-,5.51,4.7579
Pasuquin,419.02,260.37,-,-,-,-,-,-,-,-,5.2823,4.9726
Pata,973.01,604.6,-,-,-,-,-,-,-,-,0.6667,0.0833
Pateros,10.61,6.59,-,-,-,-,-,-,-,-,4.1938,4.062
Patikul,944.53,586.9,-,-,-,-,-,-,-,-,0,2.3334
Patnanungan,135.03,83.9,-,-,-,-,-,-,-,-,1.7267,0.9634
Patnongon,422.75,262.69,-,-,-,-,-,-,-,-,4.4915,5.7044
Pavia,457.87,284.51,-,-,-,-,-,-,-,-,5.3987,6.3226
Payao,804.99,500.19,-,-,-,-,-,-,-,-,4.3769,3.0435
Penablanca,354.26,220.13,-,-,-,-,-,-,-,-,3.8647,4.0951
Penaranda,85.58,53.18,-,-,-,-,-,-,-,-,6.0872,4.1164
Penarrubia,333.36,207.14,-,-,-,-,-,-,-,-,0.7267,3.97
Perez,117.86,73.23,-,-,-,-,-,-,-,-,1.4334,3.4246
Piagapo,808.68,502.49,-,-,-,-,-,-,-,-,3.3581,5.2188
Piat,360.85,224.22,-,-,-,-,-,-,-,-,0.8456,1.1093
Picong,838.18,520.82,-,-,-,-,-,-,-,-,1.3551,1.3551
Piddig,399.35,248.14,-,-,-,-,-,-,-,-,3.8689,4.8625
Pigcawayan,895.11,556.2,-,-,-,-,-,-,-,-,4.136,7.762
Pikit,929.11,577.32,-,-,-,-,-,-,-,-,5.1871,6.4177
Pila,56.92,35.37,-,-,-,-,-,-,-,-,4.027,6.5029
Pilar (AA),316.39,196.59,-,-,-,-,-,-,-,-,0.7067,2
Pilar (BL),642.89,399.47,-,-,-,-,-,-,-,-,5.0679,5.335
Pilar (BN),45.79,28.45,-,-,-,-,-,-,-,-,3.5585,4.7837
Pilar (CU),575.33,357.5,-,-,-,-,-,-,-,-,0.1991,0.85
Pilar (CZ),408.21,253.65,-,-,-,-,-,-,-,-,1.7915,2.6044
Pilar (SN),761.76,473.33,-,-,-,-,-,-,-,-,1.7267,1.9167
Pilar (SO),620.76,385.72,-,-,-,-,-,-,-,-,2.3626,5.9162
Pili,273.11,169.7,-,-,-,-,-,-,-,-,1.953,2.3739
Pililla,38.42,23.87,-,-,-,-,-,-,-,-,5.2093,5.5863
Pinabacdao,547.62,340.28,-,-,-,-,-,-,-,-,2.7983,2.779
Pinamalayan,180.61,112.23,-,-,-,-,-,-,-,-,3.4826,6.7766
Pinamungajan,556.81,345.99,-,-,-,-,-,-,-,-,4.4767,4.6897
Pinan,735.42,456.97,-,-,-,-,-,-,-,-,3.4677,3.4024
Pinili,378.49,235.18,-,-,-,-,-,-,-,-,1.4934,2.5871
Pintuyan,694.03,431.25,-,-,-,-,-,-,-,-,0,1.1945
Pinukpuk,340.36,211.49,-,-,-,-,-,-,-,-,0.6772,0.7168
Pio Duran,317.85,197.5,-,-,-,-,-,-,-,-,1.6684,0.8648
Pio V Corpuz,448.27,278.54,-,-,-,-,-,-,-,-,1.0435,0.0663
Pitogo (QN),150.55,93.55,-,-,-,-,-,-,-,-,4.4473,6.6258
Pitogo (ZR),834.12,518.3,-,-,-,-,-,-,-,-,4.3776,4.9493
Placer (MS),439.89,273.33,-,-,-,-,-,-,-,-,1.0095,5.0802
Placer (SN),744.67,462.72,-,-,-,-,-,-,-,-,1.777,1.7239
Plaridel (BU),34.55,21.47,-,-,-,-,-,-,-,-,5.0583,8.202
Plaridel (MC),728.24,452.51,-,-,-,-,-,-,-,-,3.8686,4.0341
Plaridel (QN),133.55,82.98,-,-,-,-,-,-,-,-,3.0789,7.5122
Pola,169.13,105.09,-,-,-,-,-,-,-,-,3.7692,3.7771
Polanco,723.72,449.7,-,-,-,-,-,-,-,-,4.4204,6.4054
Polangui,306.35,190.36,-,-,-,-,-,-,-,-,6.5265,2.4096
Polillo,104.81,65.13,-,-,-,-,-,-,-,-,3.8227,5.5803
Polomolok,1031.8,641.13,-,-,-,-,-,-,-,-,5.1893,6.1063
Pontevedra (CZ),397.17,246.79,-,-,-,-,-,-,-,-,3.0923,4.3347
Pontevedra (NO),513.18,318.87,-,-,-,-,-,-,-,-,5.1081,5.3942
Poona Bayabao,833.74,518.06,-,-,-,-,-,-,-,-,2.3583,1.7399
Poona Piagapo,798.87,496.39,-,-,-,-,-,-,-,-,1.0652,1.0435
Porac,71.44,44.39,-,-,-,-,-,-,-,-,4.4367,4.399
Poro,576.23,358.05,-,-,-,-,-,-,-,-,0.7511,2.9307
Pototan,443.03,275.29,-,-,-,-,-,-,-,-,3.7269,5.1879
Pozorrubio,176.18,109.48,-,-,-,-,-,-,-,-,5.0765,5.8237
Presentacion,314.02,195.12,-,-,-,-,-,-,-,-,4.3986,4.1521
President Garcia,633.11,393.4,-,-,-,-,-,-,-,-,3.0445,2.8143
President Quirino,967.92,601.44,-,-,-,-,-,-,-,-,3.7755,4.5373
President Roxas (CZ),410.27,254.93,-,-,-,-,-,-,-,-,0.7319,3.7754
President Roxas (NC),939.68,583.89,-,-,-,-,-,-,-,-,4.4152,7.2754
Prieto Diaz,387.4,240.72,-,-,-,-,-,-,-,-,1.0789,1.1667
Prosperidad,855,531.27,-,-,-,-,-,-,-,-,5.4665,6.7265
Pualas,824.46,512.29,-,-,-,-,-,-,-,-,2.0201,0.8334
Pudtol,408.44,253.79,-,-,-,-,-,-,-,-,1.4542,1.4375
Puerto Galera,120.17,74.67,-,-,-,-,-,-,-,-,4.4213,5.0709
Puerto Princesa,590.59,366.97,-,-,-,-,-,-,-,-,7.2144,7.2067
Pugo,200.96,124.87,-,-,-,-,-,-,-,-,4.0019,5.7183
Pulilan,38.08,23.66,-,-,-,-,-,-,-,-,5.178,8.2006
Pulupandan,494.96,307.55,-,-,-,-,-,-,-,-,2.428,3.345
Pura,120.97,75.17,-,-,-,-,-,-,-,-,7.2091,7.7263
Quezon (BK),886,550.53,-,-,-,-,-,-,-,-,4.4458,6.4355
Quezon (IA),309.63,192.39,-,-,-,-,-,-,-,-,4.1501,3.4404
Quezon (MM),10.38,6.45,-,-,-,-,-,-,-,-,11.8588,12.6124
Quezon (NE),108.05,67.14,-,-,-,-,-,-,-,-,2.2104,1.7805
Quezon (NV),213.1,132.41,-,-,-,-,-,-,-,-,4.3769,5.088
Quezon (PN),675.73,419.88,-,-,-,-,-,-,-,-,0.6859,5.0855
Quezon (QN),101.37,62.99,-,-,-,-,-,-,-,-,4.1265,8.5733
Quinapondan,622.73,386.95,-,-,-,-,-,-,-,-,4.4689,1.8334
Quirino (IA),294.19,182.8,-,-,-,-,-,-,-,-,4.2613,6.0367
Quirino (IS),284.52,176.79,-,-,-,-,-,-,-,-,0.6953,1.724
R.T. Lim,797.53,495.56,-,-,-,-,-,-,-,-,0.0217,0.1087
Ragay,213.36,132.58,-,-,-,-,-,-,-,-,2.7762,2.4362
Rajah Buayan,939.03,583.49,-,-,-,-,-,-,-,-,0.7279,0.8715
Ramon,251.94,156.55,-,-,-,-,-,-,-,-,3.7859,2.9532
Ramon Magsaysay,777.98,483.41,-,-,-,-,-,-,-,-,4.3828,4.6987
Ramos,125.81,78.18,-,-,-,-,-,-,-,-,0.8667,1.5
Rapu-Rapu,373.95,232.36,-,-,-,-,-,-,-,-,1.7319,1.7319
Real,68.26,42.42,-,-,-,-,-,-,-,-,4.3954,6.2857
Reina Mercedes,282.61,175.61,-,-,-,-,-,-,-,-,4.5656,6.9584
Remedios T. Romualdez,793.83,493.26,-,-,-,-,-,-,-,-,3.2036,4.1294
Rizal (CG),363.72,226.01,-,-,-,-,-,-,-,-,0.8489,3.1101
Rizal (KA),329.82,204.94,-,-,-,-,-,-,-,-,0.7991,0.7746
Rizal (LA),70.53,43.83,-,-,-,-,-,-,-,-,3.4489,4.6932
Rizal (NE),124.72,77.5,-,-,-,-,-,-,-,-,4.0459,3.4695
Rizal (OM),237.52,147.59,-,-,-,-,-,-,-,-,3.0205,4.8158
Rizal (PN),767.34,476.8,-,-,-,-,-,-,-,-,3.0119,3.045
Rizal (ZN),716.19,445.02,-,-,-,-,-,-,-,-,3.0908,3.5004
Rodriguez,23.99,14.91,-,-,-,-,-,-,-,-,4.1903,6.6735
Romblon,267.08,165.96,-,-,-,-,-,-,-,-,5.1833,3.2195
Ronda,574.12,356.74,-,-,-,-,-,-,-,-,1.2472,5.0888
Rosales,148.72,92.41,-,-,-,-,-,-,-,-,1.8504,2.0512
Rosario (AS),887.38,551.39,-,-,-,-,-,-,-,-,0.7179,2.7028
Rosario (BS),110.31,68.55,-,-,-,-,-,-,-,-,4.1038,8.753
Rosario (CE),23.17,14.4,-,-,-,-,-,-,-,-,5.2675,8.2811
Rosario (LU),189.06,117.47,-,-,-,-,-,-,-,-,5.106,5.512
Rosario (NS),438.63,272.55,-,-,-,-,-,-,-,-,0.0167,1.9167
Roxas (CZ),382.06,237.4,-,-,-,-,-,-,-,-,7.258,8.0427
Roxas (IA),288.64,179.35,-,-,-,-,-,-,-,-,4.0375,3.577
Roxas (OR),231.12,143.61,-,-,-,-,-,-,-,-,3.2056,7.0404
Roxas (PN),507.73,315.49,-,-,-,-,-,-,-,-,4.4303,4.4687
Roxas (ZN),719.83,447.28,-,-,-,-,-,-,-,-,4.343,4.346
Sabangan,265.74,165.12,-,-,-,-,-,-,-,-,1.7901,2.1801
Sablan,219.18,136.19,-,-,-,-,-,-,-,-,3.5534,7.2298
Sablayan,194.62,120.93,-,-,-,-,-,-,-,-,5.229,5.7594
Sabtang,646.61,401.78,-,-,-,-,-,-,-,-,0.04,1.8489
Sadanga,287.46,178.62,-,-,-,-,-,-,-,-,2.3752,0.8334
Sagada,278.58,173.1,-,-,-,-,-,-,-,-,6.7383,6.8148
Sagay (CM),736.01,457.34,-,-,-,-,-,-,-,-,5.9584,5.449
Sagay (NO),489.57,304.21,-,-,-,-,-,-,-,-,3.423,3.7733
Sagbayan,619.88,385.17,-,-,-,-,-,-,-,-,3.7378,5.0653
Sagnay,295.49,183.61,-,-,-,-,-,-,-,-,5.7537,1.7537
Saguday,226.7,140.86,-,-,-,-,-,-,-,-,5.4501,5.59
Saguiaran,811.81,504.43,-,-,-,-,-,-,-,-,2.3769,2.3769
Saint Bernard,655.84,407.52,-,-,-,-,-,-,-,-,4.4421,4.4581
Salay,759.5,471.93,-,-,-,-,-,-,-,-,7.5956,8.1435
Salcedo (ES),636.69,395.62,-,-,-,-,-,-,-,-,3.9635,5.2477
Salcedo (IS),287.43,178.6,-,-,-,-,-,-,-,-,1.7486,1.9639
Sallapadan,319.21,198.35,-,-,-,-,-,-,-,-,0.7067,1.8467
Salug,745.62,463.31,-,-,-,-,-,-,-,-,3.8819,3.8464
Salvador,803.38,499.2,-,-,-,-,-,-,-,-,4.7775,4.4288
Salvador Benedicto,507.7,315.47,-,-,-,-,-,-,-,-,0.739,2.0009
Samal,50.89,31.62,-,-,-,-,-,-,-,-,4.188,3.6539
Samboan,616.06,382.8,-,-,-,-,-,-,-,-,1.7067,1.1168
Sampaloc,85.38,53.05,-,-,-,-,-,-,-,-,6.1467,9.8119
,258.36,160.54,,,,,,,,,,
,227.44,141.33,,,,,,,,,,
,866.05,538.14,,,,,,,,,,
,354.55,220.31,,,,,,,,,,
,227.97,141.65,,,,,,,,,,
,247.42,153.74,,,,,,,,,,
,79.63,49.48,,,,,,,,,,
,431.96,268.41,,,,,,,,,,
,87.1,54.12,,,,,,,,,,
,102.93,63.96,,,,,,,,,,
,750.36,466.25,,,,,,,,,,
,528.81,328.59,,,,,,,,,,
,161.2,100.16,,,,,,,,,,
,141.92,88.18,,,,,,,,,,
,429.03,266.58,,,,,,,,,,
,296.5,184.24,,,,,,,,,,
,431.84,268.33,,,,,,,,,,
,507.73,315.49,,,,,,,,,,
,310.66,193.04,,,,,,,,,,
,181.61,112.85,,,,,,,,,,
,110.83,68.86,,,,,,,,,,
,881.03,547.45,,,,,,,,,,
,260.34,161.77,,,,,,,,,,
,574.82,357.17,,,,,,,,,,
,235.66,146.43,,,,,,,,,,
,378.55,235.22,,,,,,,,,,
,57.08,35.47,,,,,,,,,,
,314.28,195.29,,,,,,,,,,
,872.33,542.04,,,,,,,,,,
,573.68,356.47,,,,,,,,,,
,216.64,134.62,,,,,,,,,,
,216.64,134.62,,,,,,,,,,
,745.92,463.49,,,,,,,,,,
,240.57,149.49,,,,,,,,,,
,267.59,166.27,,,,,,,,,,
,53.89,33.49,,,,,,,,,,
,342.68,212.93,,,,,,,,,,
,321.74,199.92,,,,,,,,,,
,617.99,384,,,,,,,,,,
,957.29,594.83,,,,,,,,,,
,"1,029.93",639.97,,,,,,,,,,
,248.04,154.13,,,,,,,,,,
,557.86,346.64,,,,,,,,,,
,79.85,49.62,,,,,,,,,,
,437.88,272.08,,,,,,,,,,
,757.32,470.57,,,,,,,,,,
,373.5,232.08,,,,,,,,,,
,174.36,108.34,,,,,,,,,,
,461.97,287.06,,,,,,,,,,
,506.41,314.67,,,,,,,,,,
,434.9,270.24,,,,,,,,,,
,79.93,49.67,,,,,,,,,,
,271.26,168.56,,,,,,,,,,
,713.25,443.19,,,,,,,,,,
,133.09,82.7,,,,,,,,,,
,626.47,389.27,,,,,,,,,,
,481.99,299.49,,,,,,,,,,
,249.47,155.01,,,,,,,,,,
,299.51,186.11,,,,,,,,,,
,110.49,68.65,,,,,,,,,,
,520.72,323.56,,,,,,,,,,
,29.32,18.22,,,,,,,,,,
,347.47,215.91,,,,,,,,,,
,96.78,60.13,,,,,,,,,,
,354.35,220.18,,,,,,,,,,
,240.7,149.56,,,,,,,,,,
,0.7,0.44,,,,,,,,,,
,664.46,412.88,,,,,,,,,,
,671.06,416.97,,,,,,,,,,
,578.17,359.26,,,,,,,,,,
,87.04,54.09,,,,,,,,,,
,480.09,298.32,,,,,,,,,,
,213.92,132.92,,,,,,,,,,
,836.42,519.73,,,,,,,,,,
,137.77,85.61,,,,,,,,,,
,84.74,52.65,,,,,,,,,,
,53.37,33.16,,,,,,,,,,
,279.48,173.66,,,,,,,,,,
,166.75,103.61,,,,,,,,,,
,139.69,86.8,,,,,,,,,,
,98.26,61.06,,,,,,,,,,
,289.2,179.7,,,,,,,,,,
,262.46,163.09,,,,,,,,,,
,18.67,11.6,,,,,,,,,,
,629.13,390.93,,,,,,,,,,
,61.25,38.06,,,,,,,,,,
,373.69,232.2,,,,,,,,,,
,453.74,281.94,,,,,,,,,,
,541.2,336.28,,,,,,,,,,
,836.46,519.75,,,,,,,,,,
,811.76,504.4,,,,,,,,,,
,159.35,99.01,,,,,,,,,,
,107.21,66.62,,,,,,,,,,
,75.43,46.87,,,,,,,,,,
,400.18,248.66,,,,,,,,,,
,165.69,102.95,,,,,,,,,,
,329.26,204.59,,,,,,,,,,
,69.19,42.99,,,,,,,,,,
,817.36,507.88,,,,,,,,,,
,90.29,56.1,,,,,,,,,,
,269.78,167.63,,,,,,,,,,
,25.16,15.64,,,,,,,,,,
,558.35,346.95,,,,,,,,,,
,331.42,205.93,,,,,,,,,,
,155.51,96.63,,,,,,,,,,
,48.11,29.89,,,,,,,,,,
,460.98,286.44,,,,,,,,,,
,429.2,266.7,,,,,,,,,,
,505.36,314,,,,,,,,,,
,698.88,434.27,,,,,,,,,,
,478.86,297.55,,,,,,,,,,
,545.61,339.02,,,,,,,,,,
,50.52,31.39,,,,,,,,,,
,127.45,79.19,,,,,,,,,,
,211.25,131.26,,,,,,,,,,
,339.65,211.05,,,,,,,,,,
,419.37,260.59,,,,,,,,,,
,490.04,304.49,,,,,,,,,,
,442.92,275.22,,,,,,,,,,
,327.96,203.78,,,,,,,,,,
,447.69,278.18,,,,,,,,,,
,60.08,37.33,,,,,,,,,,
,451.54,280.57,,,,,,,,,,
,167.89,104.32,,,,,,,,,,
,339.34,210.85,,,,,,,,,,
,627.83,390.12,,,,,,,,,,
,989.61,614.92,,,,,,,,,,
,282.46,175.51,,,,,,,,,,
,37.3,23.17,,,,,,,,,,
,168.19,104.51,,,,,,,,,,
,171.37,106.48,,,,,,,,,,
,173.21,107.63,,,,,,,,,,
,158.96,98.77,,,,,,,,,,
,490.02,304.49,,,,,,,,,,
,572.77,355.9,,,,,,,,,,
,174.08,108.17,,,,,,,,,,
,292.44,181.71,,,,,,,,,,
,128.69,79.96,,,,,,,,,,
,913.12,567.39,,,,,,,,,,
,287.3,178.52,,,,,,,,,,
,401.2,249.3,,,,,,,,,,
,414.95,257.84,,,,,,,,,,
,488.74,303.69,,,,,,,,,,
,25.16,15.63,,,,,,,,,,
,"1,021.41",634.67,,,,,,,,,,
,330.38,205.29,,,,,,,,,,
,273.53,169.97,,,,,,,,,,
,313.11,194.56,,,,,,,,,,
,48.35,30.04,,,,,,,,,,
,156.79,97.43,,,,,,,,,,
,748.25,464.94,,,,,,,,,,
,442.76,275.12,,,,,,,,,,
,59.32,36.86,,,,,,,,,,
,553.59,343.99,,,,,,,,,,
,37.87,23.53,,,,,,,,,,
,92.37,57.4,,,,,,,,,,
,81.03,50.35,,,,,,,,,,
,418.33,259.94,,,,,,,,,,
,627.14,389.69,,,,,,,,,,
,774.25,481.1,,,,,,,,,,
,237.36,147.49,,,,,,,,,,
,305.5,189.83,,,,,,,,,,
,337.74,209.86,,,,,,,,,,
,343.89,213.69,,,,,,,,,,
,110.77,68.83,,,,,,,,,,
,371.12,230.6,,,,,,,,,,
,992.69,616.83,,,,,,,,,,
,478.92,297.59,,,,,,,,,,
,934.95,580.95,,,,,,,,,,
,62.34,38.73,,,,,,,,,,
,323.05,200.74,,,,,,,,,,
,198.06,123.07,,,,,,,,,,
,53.62,33.32,,,,,,,,,,
,148.77,92.44,,,,,,,,,,
,249.62,155.1,,,,,,,,,,
,1052.76,654.15,,,,,,,,,,
,813.18,505.28,,,,,,,,,,
,727.7,452.17,,,,,,,,,,
,385.98,239.84,,,,,,,,,,
,431.14,267.9,,,,,,,,,,
,1054.2,655.05,,,,,,,,,,
,93.27,57.96,,,,,,,,,,
,399.08,247.97,,,,,,,,,,
,54.64,33.95,,,,,,,,,,
,125.94,78.25,,,,,,,,,,
,354.51,220.28,,,,,,,,,,
,979.5,608.64,,,,,,,,,,
,748.94,465.37,,,,,,,,,,
,636.94,395.78,,,,,,,,,,
,935.48,581.28,,,,,,,,,,
,939.05,583.5,,,,,,,,,,
,1003.5,623.55,,,,,,,,,,
,653.34,405.96,,,,,,,,,,
,791.86,492.04,,,,,,,,,,
,762.37,473.71,,,,,,,,,,
,821.2,510.27,,,,,,,,,,
,436.96,271.51,,,,,,,,,,
,583.05,362.29,,,,,,,,,,
,826.98,513.86,,,,,,,,,,
,632.7,393.14,,,,,,,,,,
,483.21,300.25,,,,,,,,,,
,717.6,445.9,,,,,,,,,,
,1102.74,1102.74,,,,,,,,,,
,641.59,398.67,,,,,,,,,,
,276.82,172.01,,,,,,,,,,
,396.48,246.36,,,,,,,,,,
,635.49,394.88,,,,,,,,,,
,644.84,400.69,,,,,,,,,,
,40,24.86,,,,,,,,,,
,473.3,294.09,,,,,,,,,,
,488.28,303.4,,,,,,,,,,
,1085.09,674.25,,,,,,,,,,
,766.73,476.42,,,,,,,,,,
,368.93,229.24,,,,,,,,,,
,739.07,459.23,,,,,,,,,,
,53.75,33.4,,,,,,,,,,
,775.48,481.86,,,,,,,,,,
,560.71,348.41,,,,,,,,,,
,234.26,145.56,,,,,,,,,,
,657.86,408.77,,,,,,,,,,
,788.14,489.73,,,,,,,,,,
,253.98,157.82,,,,,,,,,,
,182.45,113.37,,,,,,,,,,
,738.77,459.05,,,,,,,,,,
,1109.89,689.65,,,,,,,,,,
,177.21,110.11,,,,,,,,,,
,770.75,478.92,,,,,,,,,,
,704.47,437.74,,,,,,,,,,
,539.05,334.95,,,,,,,,,,
,638.48,396.73,,,,,,,,,,
,349.62,217.25,,,,,,,,,,
,216.32,134.41,,,,,,,,,,
,391.2,243.08,,,,,,,,,,
,773.42,480.58,,,,,,,,,,
,372.72,231.6,,,,,,,,,,
,1042.67,647.88,,,,,,,,,,
,926.13,575.47,,,,,,,,,,
,189.89,117.99,,,,,,,,,,
,86.07,53.48,,,,,,,,,,
,264.28,164.22,,,,,,,,,,
,750.69,466.45,,,,,,,,,,
,256.24,159.22,,,,,,,,,,
,574.14,356.75,,,,,,,,,,
,1006.53,625.43,,,,,,,,,,
,858.74,533.6,,,,,,,,,,
,892,554.26,,,,,,,,,,
,886.34,550.75,,,,,,,,,,
,820.3,509.71,,,,,,,,,,
,943.24,586.1,,,,,,,,,,
,816.05,507.07,,,,,,,,,,
,914.35,568.15,,,,,,,,,,
,1001.27,622.16,,,,,,,,,,
,724.78,450.36,,,,,,,,,,
,269.13,167.23,,,,,,,,,,
,78.47,48.76,,,,,,,,,,
,327,203.19,,,,,,,,,,
,515.24,320.16,,,,,,,,,,
,838.98,521.32,,,,,,,,,,
,522.94,324.94,,,,,,,,,,
,580.92,360.96,,,,,,,,,,
,926.86,575.92,,,,,,,,,,
,522.65,324.76,,,,,,,,,,
,325.77,202.42,,,,,,,,,,
,572.33,355.63,,,,,,,,,,
,965.58,599.99,,,,,,,,,,
,268.73,166.98,,,,,,,,,,
,565.68,351.5,,,,,,,,,,
,739.54,459.53,,,,,,,,,,
,445.04,276.53,,,,,,,,,,
,54.28,33.73,,,,,,,,,,
,630.28,391.64,,,,,,,,,,
,884.42,549.55,,,,,,,,,,
,181.98,113.08,,,,,,,,,,
,839.92,521.9,,,,,,,,,,
,802.69,498.77,,,,,,,,,,
,788.93,490.22,,,,,,,,,,
,813.31,505.37,,,,,,,,,,
,267.54,166.24,,,,,,,,,,
,11.91,7.4,,,,,,,,,,
,952.55,591.89,,,,,,,,,,
,863.78,536.73,,,,,,,,,,
,904.43,561.99,,,,,,,,,,
,835.24,518.99,,,,,,,,,,
,538.75,334.76,,,,,,,,,,
,111.51,69.29,,,,,,,,,,
,923.81,574.03,,,,,,,,,,
,612.63,380.67,,,,,,,,,,
,958.25,595.43,,,,,,,,,,
,215.86,134.13,,,,,,,,,,
,575.26,357.45,,,,,,,,,,
,56.06,34.83,,,,,,,,,,
,480.15,298.35,,,,,,,,,,
,752.88,467.82,,,,,,,,,,
,915.66,568.97,,,,,,,,,,
,134.18,83.37,,,,,,,,,,
,831.78,516.84,,,,,,,,,,
,776.04,482.21,,,,,,,,,,
,1002.57,622.97,,,,,,,,,,
,830.75,516.21,,,,,,,,,,
,756.28,469.93,,,,,,,,,,
,59.5,36.97,,,,,,,,,,
,584.96,363.48,,,,,,,,,,
,34.67,21.54,,,,,,,,,,
,835.06,518.88,,,,,,,,,,
,1044.19,648.83,,,,,,,,,,
,341.73,212.34,,,,,,,,,,
,806.97,501.43,,,,,,,,,,
,785.73,488.23,,,,,,,,,,
,607.86,377.71,,,,,,,,,,
,983.33,611.01,,,,,,,,,,
,301.35,187.25,,,,,,,,,,
,24.69,15.34,,,,,,,,,,
,406.14,252.36,,,,,,,,,,
,983.4,611.06,,,,,,,,,,
,828,514.5,,,,,,,,,,
,513.64,319.16,,,,,,,,,,
,106.78,66.35,,,,,,,,,,
,1029.34,639.6,,,,,,,,,,
,91.14,56.63,,,,,,,,,,
,570.32,354.38,,,,,,,,,,
,90.61,56.3,,,,,,,,,,
,424.73,263.92,,,,,,,,,,
,17.11,10.63,,,,,,,,,,
,162.62,101.05,,,,,,,,,,
,339.34,210.85,,,,,,,,,,
,25.55,15.88,,,,,,,,,,
,43.11,26.79,,,,,,,,,,
,77.85,48.37,,,,,,,,,,
,383.65,238.39,,,,,,,,,,
,291.87,181.36,,,,,,,,,,
,791.31,491.7,,,,,,,,,,
,460.44,286.11,,,,,,,,,,
,267.31,166.1,,,,,,,,,,
,362.88,225.49,,,,,,,,,,
,298.92,185.74,,,,,,,,,,
,103.14,64.09,,,,,,,,,,
,229.52,142.62,,,,,,,,,,
,909.18,564.94,,,,,,,,,,
,766.34,476.18,,,,,,,,,,
,317.37,197.21,,,,,,,,,,
,464,464,,,,,,,,,,
,510.92,317.47,,,,,,,,,,
,549.65,341.54,,,,,,,,,,
,588.89,365.92,,,,,,,,,,
,644.83,400.68,,,,,,,,,,
,954.01,592.79,,,,,,,,,,
,184.53,114.66,,,,,,,,,,
,35.5,22.06,,,,,,,,,,
,914.37,568.16,,,,,,,,,,
,620.09,385.31,,,,,,,,,,
,354.78,220.45,,,,,,,,,,
,206.13,128.08,,,,,,,,,,
,691.04,429.39,,,,,,,,,,
,205.15,127.47,,,,,,,,,,
,840.66,522.36,,,,,,,,,,
,780.67,485.09,,,,,,,,,,
,608.76,378.27,,,,,,,,,,
,217.98,135.44,,,,,,,,,,
,290.04,180.22,,,,,,,,,,
,789.01,490.27,,,,,,,,,,
,750.4,466.28,,,,,,,,,,
,448.74,278.83,,,,,,,,,,
,898.06,558.03,,,,,,,,,,
,529.16,328.8,,,,,,,,,,
,580.65,360.8,,,,,,,,,,
,772.27,479.87,,,,,,,,,,
,821.71,510.58,,,,,,,,,,
,346.94,215.58,,,,,,,,,,
,800.32,497.3,,,,,,,,,,
,962.05,597.79,,,,,,,,,,
,312.32,194.07,,,,,,,,,,
,552.62,343.38,,,,,,,,,,
,792.25,492.28,,,,,,,,,,
,1014.97,630.67,,,,,,,,,,
,969.77,602.59,,,,,,,,,,
,68.16,42.35,,,,,,,,,,
,630.3,391.65,,,,,,,,,,
,150.42,93.47,,,,,,,,,,
,905.93,562.92,,,,,,,,,,
,905.09,562.4,,,,,,,,,,
,154.42,95.95,,,,,,,,,,
,161.01,100.05,,,,,,,,,,
,403.62,250.8,,,,,,,,,,
,653.02,405.77,,,,,,,,,,
,417.15,259.2,,,,,,,,,,
,866.41,538.36,,,,,,,,,,
,655.93,407.57,,,,,,,,,,
,12.94,8.04,,,,,,,,,,
,501.11,311.37,,,,,,,,,,
,536.92,333.63,,,,,,,,,,
,908.75,564.67,,,,,,,,,,
,55.64,34.57,,,,,,,,,,
,432.59,268.8,,,,,,,,,,
,226.04,140.46,,,,,,,,,,
