PROVINCE / LGU,Distance (km),Distance (mi),2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Liloy,741.84,460.96,-,32.1359,28.25,36.9975,0,37.9294,42.7061,38.3553,35.8341,33.2991
Limasawa,682.44,424.05,-,-,-,24.8915,0,17.9784,27.2985,27.2659,13.0275,21.4856
Limay,40.7,25.29,26.2307,36.0562,29.4295,31.5894,0,32.0592,36.64,34.8435,33.872,32.9022
Linamon,791.74,491.97,-,18.8713,28.3069,35.3586,0,36.9296,40.083,36.9768,29.884,31.5476
Linapacan,363.14,225.65,-,-,-,-,0,19.4655,22.6019,24.2401,18.0309,17.9033
Lingayen,178.67,111.02,9.4298,21.7489,28.4578,37.9099,0,37.4961,38.3954,37.4129,34.5328,36.0099
Lingig,938.73,583.3,-,24.0936,19.1666,32.688,0,30.9639,32.4052,29.1073,26.3606,29.1817
Lipa,74.64,46.38,32.1121,42.0852,40.488,45.2534,45.5821,47.207,47.2331,39.8592,40.0203,42.2445
Llanera,118.87,73.86,-,34.431,23.4963,34.8105,0,38.0074,39.0511,33.9818,32.4053,30.3539
Llorente,607.74,377.63,-,5.6709,13.6295,31.7844,0,33.2713,33.8244,19.0547,24.9948,24.9667
Loay,644.97,400.76,-,17.8335,22.0796,34.9015,0,36.1435,37.3327,35.0454,29.3603,30.2514
Lobo,107.03,66.51,-,20.6205,26.2137,38.9105,0,39.302,40.1931,31.5879,33.3384,32.6326
Loboc,642.39,399.16,-,18.5331,23.1267,35.8573,0,36.4952,38.3092,34.4462,34.8653,26.3875
Looc (OM),124.58,77.41,-,22.9311,18.5069,9.0661,0,34.0171,37.653,38.7667,31.6542,32.6385
Looc (RN),284.45,176.75,23.1358,31.9371,19.4269,30.8072,0,39.2681,35.3558,30.5174,32.2268,31.2444
Loon,613.75,381.37,-,26.9439,24.5379,35.67,0,35.4881,38.1145,32.1311,32.6309,34.3434
Lope De Vega,470.81,292.55,-,-,-,25.0128,0,25.9128,31.6826,24.8632,24.5193,23.4982
Lopez,158.73,98.63,31.6267,32.4679,26.8546,38.0496,0,34.1331,35.8146,28.8094,33.9578,36.5677
Lopez Jaena,736.36,457.55,-,21.32,24.6169,35.6841,0,32.4578,32.8963,24.6169,23.9924,29.1999
Loreto (AS),881.18,547.54,25.7979,25.1885,19.3385,30.3345,0,35.2045,35.3467,31.317,33.6228,32.8222
Loreto (DI),686.95,426.85,-,27.7092,21.3556,33.4783,0,36.0331,33.4994,28.6811,28.2215,25.1436
Los Banos,55.92,34.75,24.9096,28.4199,28.7606,39.6439,0,39.84,40.5636,33.4767,29.7186,37.0203
Luba,304.3,189.08,-,-,-,20.6365,0,33.7251,33.9286,29.4001,23.6102,22.239
Lubang,122.01,75.81,-,24.9647,21.2722,9.4868,0,34.2935,28.8873,25.2397,21.8863,24.7033
Lubao,56.49,35.1,40.0994,35.0811,30.4201,40.8113,0,40.5644,39.6844,34.9691,31.6975,32.4249
Lubuagan,308.74,191.84,-,26.6539,19.0796,26.798,0,29.699,32.6793,28.652,27.2617,25.0513
Lucban,81.32,51.31,-,26.7543,26.9646,39.0314,0,37.3799,38.8548,33.2321,30.6472,35.2269
Lucena,101.44,63.03,31.8182,32.8945,31.2489,36.396,36.1895,32.6478,33.0876,26.5726,34.7612,36.2865
Lugait,780.52,484.99,-,31.6045,25.3172,34.4638,0,35.6886,36.3792,32.998,25.4801,28.0132
Lugus,987.64,613.69,-,-,-,-,-,-,-,-,2.3588,0.047
Luisiana,72.57,45.09,-,-,24.7214,34.2781,0,33.15,36.0696,29.0032,28.7121,27.5751
Lumba-Bayabao,840.46,522.23,-,-,-,-,-,-,-,21.4035,18.5957,19.4956
Lumbaca-Unayan,840.06,521.99,-,-,-,-,-,-,-,-,10.5727,12.1804
Lumban,61.04,37.93,-,34.0026,23.4881,34.8193,0,37.4077,37.8681,30.857,24.0874,26.2551
Lumbatan,836.08,519.52,-,-,-,-,-,-,-,24.0842,20.6375,20.4574
Lumbayanague,838.06,520.75,-,-,-,-,-,-,-,20.0875,22.867,19.1807
Luna (AO),417.69,259.54,-,31.4702,23.6252,33.3802,0,34.6513,33.0134,30.6803,29.8506,31.0432
Luna (IA),276.12,171.58,-,30.2839,26.4757,33.9106,0,37.5938,43.0516,35.8997,32.3997,37.0873
Luna (LU),259.05,160.97,-,21.9954,21.1466,28.9551,0,38.6918,40.606,34.2135,29.0894,29.5523
Lupao,144.19,89.6,-,25.2657,25.4191,33.3235,0,38.7382,39.2937,32.4882,28.4182,27.8554
Lupi,223.18,138.68,-,-,-,-,0,13.0812,33.6044,27.6366,31.8582,31.8189
Lupon,1017.29,632.12,23.1624,38.7033,24.128,37.9684,0,36.9993,38.8966,33.9515,31.5801,34.3653
Lutayan,986.22,612.81,27.5478,27.3877,24.9801,36.0309,0,35.875,34.775,31.7884,24.5391,26.9955
Luuk,958.68,595.69,-,-,-,-,-,-,-,-,22.7008,24.4239
Ma-Ayon,405.43,251.92,-,-,-,31.1151,0,36.9798,35.5464,31.6427,17.8359,22.0675
Maasim,1064.81,661.64,-,29.1282,24.86,37.8441,0,38.6758,39.7638,35.2693,30.7878,32.7373
Maasin (IO),650.31,404.08,-,16.2417,17.4312,28.3003,0,37.5996,37.3927,31.6198,25.7236,27.0748
Maasin (SL),650.41,404.15,26.5854,18.7014,25.9307,40.0587,42.0708,39.1,40.4331,31.3933,34.2277,31.1736
Mabalacat,83.22,51.71,23.086,27.1638,24.6861,33.5659,42.8849,41.1063,42.9334,35.5713,32.9138,32.0013
Mabinay,580.05,360.43,20.1233,26.3826,22.3036,36.4847,0,33.308,37.0351,30.1485,31.1415,29.6918
Mabini (BL),652,405.13,-,12.8274,15.3849,31.6727,0,37.8733,33.587,25.9348,21.8637,20.7043
Mabini (BS),93.61,58.17,28.8862,28.1495,22.8615,32.3942,0,35.2125,35.5655,30.6169,30.1158,33.9271
Mabini (CV),969.52,602.43,-,22.2805,21.9276,15.115,0,35.1455,-,32.3863,23.281,25.8506
Mabini (PS),197.9,122.97,-,-,13.4824,33.9872,0,33.149,34.5365,28.8007,22.2897,20.726
Mabitac,51.53,32.02,-,-,16.1184,31.3291,0,31.6389,36.9173,33.8225,25.0646,29.8916
Mabuhay,825.44,512.9,-,-,21.6398,9.1166,0,27.4762,33.8919,29.2413,25.5905,25.4832
Macabebe,45.76,28.43,21.5857,20.8034,23.6945,30.683,0,31.0895,36.2148,31.7003,29.6267,30.6669
Macalelon,156.15,97.02,-,-,19.7241,29.5307,0,29.5076,33.4026,25.6909,28.7205,28.9964
Macarthur,604.38,375.54,-,-,-,22.7864,0,33.2762,38.285,33.9635,28.5488,24.8873
Maco,963.83,598.9,24.7029,28.3117,23.3659,35.6822,0,38.8898,38.8452,36.4705,31.1079,32.0496
Maconacon,340.01,211.27,-,-,14.7298,27.4271,0,31.9782,36.0519,27.8516,29.1967,24.1765
Macrohon,660.74,410.56,-,1.1776,17.9449,29.2113,0,19.0504,33.3024,29.3822,30.6919,27.6948
Madalag,369.25,229.44,-,4.1708,4.6457,2.2366,0,24.3682,27.9893,25.1039,15.3565,21.1548
Madalum,819.87,509.45,-,-,-,-,-,-,-,26.0325,16.7919,16.5586
Madamba,824.09,512.06,-,-,-,-,-,-,-,27.2558,26.2535,15.6017
Maddela,209.84,130.39,-,26.3322,24.2757,38.1296,0,39.1837,37.9737,32.5715,29.6961,30.7724
Madrid,804.04,499.6,-,25.5138,22.3487,29.9945,0,34.5214,37.8506,33.6772,26.1552,24.5049
Madridejos,473.29,294.09,-,29.1353,23.4725,33.5392,0,40.2557,38.6254,34.0027,27.863,25.7113
Magalang,77.38,48.08,27.2305,25.1524,16.4217,9.5637,0,31.7817,35.5308,31.6675,31.2622,32.008
Magallanes (AN),792.78,492.61,-,24.0177,24.7279,35.0309,0,36.6798,37.2903,33.2055,31.5603,28.6494
Magallanes (CE),50.72,31.52,-,-,25.678,31.1578,0,35.7396,39.5893,32.0853,33.5604,30.8401
Magallanes (SO),366.31,227.61,-,-,26.1239,38.2751,0,37.772,35.4992,27.534,26.8005,25.9711
Magarao,259.9,161.49,-,-,-,31.3783,0,32.4062,28.5162,23.9214,19.3355,25.8776
Magdalena,64.09,39.82,-,-,27.0879,38.107,0,37.7141,38.826,32.1652,31.2223,29.8519
Magdiwang,285.94,177.68,-,16.9087,16.4079,30.4451,0,36.9555,35.0185,26.0055,-,26.2862
Magpet,946.91,588.39,29.1306,27.8502,26.6397,37.6219,0,36.162,37.6492,31.3276,29.0819,29.9372
Magsaysay (DS),935.86,581.52,-,29.1422,27.0716,33.6988,0,42.8399,42.4956,39.5663,35.3369,38.9961
Magsaysay (LN),796.65,495.02,-,4.7745,8.0017,7.862,0,29.8836,38.3776,34.4014,23.7625,30.6497
Magsaysay (MO),770.73,478.91,-,32.0516,25.5207,38.5754,0,36.6283,38.0271,32.6688,33.451,32.8238
Magsaysay (OM),252.17,770.73,28.5407,26.4451,21.9075,31.3548,0,32.1669,34.182,28.2118,29.2149,29.9612
Magsaysay (PN),415.61,258.25,-,-,-,-,0,14.3491,17.4921,28.5264,25.487,22.5371
Magsingal,350.28,217.66,-,26.7974,23.632,26.9814,0,38.9351,40.5345,35.8564,33.4912,32.3386
Maguing,846.37,525.91,-,-,-,-,-,-,-,18.5737,22.6226,16.3494
Mahaplag,620.51,385.57,-,-,19.7117,29.6922,0,37.2302,33.1007,32.4458,27.9174,24.4661
Mahatao,656.81,408.12,-,23.9445,16.2619,28.1449,0,29.9983,28.1698,26.5285,22.2545,25.7926
Mahayag,765.51,475.66,-,25.777,23.9388,29.187,0,37.2177,38.5551,32.8209,30.9381,24.3102
Mahinog,732.39,455.09,27.1872,31.963,24.6504,35.7247,0,38.9634,44.5086,42.3393,35.2946,37.9959
Maigo,784.73,487.61,-,24.9487,22.8298,24.1602,0,34.4907,36.3474,32.2358,27.9905,26.997
Maimbung,959.6,596.27,-,-,-,-,-,-,-,-,25.389,28.0074
Mainit,747.8,464.66,-,34.5879,27.3219,35.5727,0,39.1042,39.7733,33.988,32.0525,31.3824
Maitum,1022.86,635.57,27.1096,30.298,25.1278,36.3048,0,36.7659,36.7783,32.963,30.6405,32.8027
Majayjay,72.16,44.84,-,-,20.1131,30.9246,0,29.5131,31.3553,25.5615,30.2043,29.6018
Makati,5.72,3.55,53.2422,54.4147,56.2267,55.1862,53.5303,51.3743,53.7875,46.7149,48.7075,47.1135
Makato,349.89,217.41,-,-,-,13.7667,0,32.6194,34.8506,30.8191,32.2042,28.0849
Makilala,958.78,595.76,31.1247,33.9253,28.3801,39.1376,0,38.3817,39.5591,33.9373,32.2352,34.5617
Malabang,844.25,524.59,-,-,-,-,-,-,-,21.0567,16.388,10.8836
Malabon,11.8,7.33,33.3351,31.675,30.8689,40.5823,39.985,36.4559,36.6971,31.8047,37.956,34.8983
Malabuyoc,604.79,375.8,-,26.431,25.5554,32.4685,0,37.3236,37.2448,31.4024,25.2113,26.2254
Malalag,1013.36,629.67,-,23.781,21.6464,24.7637,0,36.6085,36.7585,33.2114,28.4976,30.7931
Malangas,804.4,499.83,-,22.8193,16.7273,13.1475,0,28.0631,24.9212,28.9133,25.6437,27.3653
Malapatan,1067.3,663.19,21.4046,26.7938,23.1717,36.0322,0,36.2622,36.5123,33.3433,29.4213,32.2494
Malasiqui,160.43,99.69,7.0845,24.6109,21.4016,33.0398,0,33.7792,35.799,35.432,26.7126,30.8964
Malay,314.43,195.38,29.842,38.7144,40.5808,48.0664,0,45.2598,46.1602,38.3597,34.8706,40.0593
Malaybalay,845.97,525.66,31.671,35.0605,32.1844,41.2086,42.691,39.5139,40.732,34.3008,34.7428,36.6512
Malibcong,331.68,206.09,-,-,-,25.0289,0,30.4664,31.1964,31.753,34.2764,32.9177
Malilipot,329.73,204.88,-,-,16.0705,27.5072,0,32.9351,32.744,22.7674,27.068,24.465
Malimono,732.15,454.94,-,25.8875,19.9553,34.1646,0,38.2523,40.8207,36.4005,27.1813,27.3655
Malinao (AK),358.46,222.74,-,22.2999,13.3497,4.9065,0,37.5929,36.6269,32.5399,25.6295,29.4622
Malinao (AY),323.54,201.04,-,21.7006,19.8993,30.5564,0,32.5399,33.6823,30.2879,29.3485,26.9959
Malita,1039.62,645.99,22.2238,26.8444,16.3581,33.5115,0,36.9924,37.5256,35.9552,35.263,32.7381
Malitbog (BK),796.82,495.12,-,22.3323,21.8171,34.6996,0,35.1417,34.3576,28.544,22.2823,25.6532
Malitbog (SL),659.07,409.53,-,0.7624,19.6527,29.3134,0,31.108,23.5015,27.0203,22.9189,25.8453
Malolos,36.36,22.59,28.069,32.2504,29.2701,38.1621,36.9768,32.0664,43.0787,38.3813,36.7204,39.6206
Malungon,1026.03,637.54,16.5571,35.3787,27.6494,40.5736,0,39.5388,41.9503,36.1502,33.1313,38.7548
Maluso,988.9,558.55,-,-,-,-,-,-,-,32.3176,25.8955,29.471
Malvar,64.96,40.36,-,24.7925,24.619,35.5923,0,35.2041,35.2523,31.1848,29.6154,33.8441
Mamasapano,933.36,579.96,-,-,-,-,-,-,-,30.1993,25.6213,28.1471
Mambajao,718.1,446.21,32.4219,45.6104,34.4724,45.7488,0,47.4956,50.8523,43.197,37.8596,38.7753
Mamburao,161.46,100.33,22.9739,26.5116,19.3733,25.8505,0,29.2552,32.8639,28.596,29.7698,31.2817
Mambusao,392.24,243.72,-,30.3059,15.9634,22.787,0,38.2629,36.6602,30.4172,28.4926,26.0372
Manabo,319.06,198.25,-,-,-,26.5642,0,30.2896,36.9846,33.6984,27.254,32.1542
Manaoag,170.72,106.08,10.5974,18.4221,18.3801,28.6162,0,34.6646,36.5534,33.4453,28.0365,28.439
Manapla,466.35,289.77,-,25.7829,11.0871,35.8625,0,32.7914,31.4467,27.5837,24.6571,27.1046
Manay,1020.06,633.84,-,22.8592,19.8996,30.8523,0,34.6164,36.6378,31.9337,29.6777,30.4879
Mandaluyong,6.61,4.11,41.4875,37.2067,35.4191,44.6457,44.4814,39.6788,40.2337,33.5869,40.9446,37.7354
Mandaon,361.97,224.92,11.5412,13.2641,7.349,3.1026,0,29.047,28.9428,29.452,27.9493,27.2858
Mandaue,572.24,355.57,31.2682,34.1646,30.973,39.0839,44.5681,37.9215,38.6424,38.5069,41.8057,41.6661
Mangaldan,176.06,109.4,24.3679,35.6124,30.2167,39.6247,0,37.6642,39.5804,36.1709,36.662,39.5791
Mangatarem,152.98,95.06,13.2892,22.0074,21.3101,32.6579,0,32.1684,36.1913,34.2793,31.4448,34.9315
Mangudadatu,971.23,603.49,-,-,-,-,-,-,-,24.5637,24.4526,31.8335
Manila,-,-,43.1479,54.9629,54.7559,63.7276,59.5624,61.1141,65.9782,58.8263,57.4961,56.2923
Manito,352.98,219.33,-,-,28.6093,30.3758,0,31.0785,35.4195,28.8222,22.1503,22.2555
Manjuyod,594.13,369.18,-,27.6824,18.7904,35.391,0,33.1931,29.7634,26.7668,20.6834,20.0582
Mankayan,253.71,157.65,22.2717,29.0974,11.7717,35.6522,0,34.9658,36.1453,29.5568,28.3311,28.5752
Manolo Fortich,809.66,503.1,38.3611,37.6727,32.2456,41.3963,0,40.8929,41.417,35.7514,31.6319,37.3967
Mansalay,234.73,145.86,-,20.1929,20.2725,27.1553,0,28.3261,24.8366,26.645,22.6987,23.6369
Manticao,776.05,482.21,-,28.4971,26.0041,29.9749,0,37.0667,38.5127,32.2839,28.4963,30.1137
Manukan,713.05,443.07,-,22.8055,24.9745,35.5956,0,36.5063,38.3857,33.4644,27.7921,29.8445
Mapanas,518.58,322.23,-,-,-,26.7905,0,28.2753,31.3232,25.7954,24.237,24.7905
Mapandan,170.05,105.67,-,-,15.0549,24.7855,0,34.8293,37.0969,29.9901,25.9011,27.6485
Mapun,884.34,549.51,-,-,-,-,-,-,-,25.2723,23.5473,23.6874
Marabut,590.3,366.8,-,-,18.281,29.2558,0,32.1615,37.8666,29.0388,23.9754,27.7531
Maragondon,42.9,26.66,-,36.0669,23.1057,36.5079,0,40.3796,41.7463,31.0445,33.4095,34.3802
Maragusan,983.92,611.38,24.1674,29.4251,21.9081,35.0484,0,38.0253,40.4157,35.9124,33.0963,33.3244
Maramag,876.48,544.62,33.432,37.8261,31.705,40.4363,0,40.6199,42.837,35.2311,35.6558,36.8524
Marantao,818.06,508.32,-,-,-,-,-,-,-,26.3671,24.5129,23.3834
Marawi,815.86,506.95,-,-,19.8042,8.7725,6.088,10.8203,10.2608,30.8995,30.655,32.8447
Marcos,384.78,239.09,-,16.9611,25.0845,29.6066,0,36.0984,36.7421,32.1226,27.3032,27.6905
Margosatubig,815.77,506.89,25.1321,27.3189,21.91,9.8816,0,36.7267,37.5202,32.9346,30.3536,20.6327
Maria,384.78,239.09,-,26.1535,27.3303,33.6068,0,33.2257,36.4002,32.9769,27.5085,29.8458
Maria Aurora,145.39,90.34,29.2405,27.4529,16.0427,12.89,0,35.3858,36.2472,31.3539,28.9084,30.3116
Maribojoc,621.96,386.47,-,27.7927,29.3471,34.762,0,39.4885,41.4774,34.9447,34.2671,31.826
Marihatag,864.13,536.95,-,21.868,22.7808,32.0698,0,34.2777,34.9779,31.9093,31.5313,29.9697
Marikina,15.85,9.85,45.4654,37.9577,35.3606,39.4154,44.1069,37.7537,32.829,30.5437,37.6813,36.6775
Marilao,19.98,12.42,30.5375,32.9667,33.3013,38.0634,0,44.9679,44.5159,38.8319,35.0122,39.8913
Maripipi,477.65,296.8,-,-,-,25.5704,0,25.5232,33.5098,30.9154,24.121,25.7897
Mariveles,54.87,34.09,20.6092,30.0387,29.2672,34.2108,0,39.478,41.4505,34.6918,31.2692,37.8697
Marogong,840.34,522.16,-,-,-,-,-,-,-,12.7731,23.8804,15.0491
Masantol,44.75,27.81,-,29.8965,23.0775,33.6382,0,35.3325,35.1533,31.6818,30.569,30.3798
Masbate,376.53,233.96,24.7807,36.3401,36.6956,41.0652,43.1224,35.8468,38.6756,33.7488,31.3684,32.018
Masinloc,153.14,95.16,25.2309,22.7404,18.1686,33.3952,0,38.3206,39.8793,32.2598,29.4214,32.8237
Masiu,837.36,520.31,-,-,-,-,-,-,-,29.3033,24.4107,23.6948
Maslog,530.58,329.69,-,-,-,-,-,25.899,28.1662,26.2348,19.5761,22.8537
Mataasnakahoy,72.19,44.86,-,-,27.6306,39.4822,0,39.3463,40.0886,34.8017,31.7299,30.539
Matag-Ob,538.26,334.46,-,-,13.8346,27.2168,0,33.1377,37.1243,28.5736,20.6702,22.238
Matalam,937.38,582.46,30.8858,32.2905,26.3733,38.1863,0,36.7737,38.1371,32.2219,27.7965,32.4538
Matalom,632.53,393.04,-,0.7615,15.8366,34.1293,0,35.9503,34.7379,30.4102,30.6452,25.7178
Matanao,988.47,614.21,-,12.4911,22.3145,32.2579,0,34.5907,33.563,30.9972,30.3524,31.1471
Matanog,868.47,539.64,-,-,-,-,-,-,-,30.5781,26.1521,23.6441
Mati,"1,023.64",636.06,35.4786,38.676,29.4124,36.3433,40.1635,38.2756,39.4843,36.1177,38.0538,38.0427
Matnog,405.02,251.66,9.887,23.6827,12.8285,7.2292,0,8.1994,25.9378,26.9748,27.1072,20.2633
Matuguinao,502.42,312.19,-,-,-,27.4551,0,25.9845,36.5608,27.2955,19.3709,22.5239
Matungao,796.99,495.23,-,23.2681,22.6372,31.2907,0,32.9334,35.6641,32.8477,24.9454,26.1742
Mauban,96.93,60.23,28.6945,29.1956,27.7519,40.0253,0,39.1158,39.9401,33.6404,30.7074,35.5018
Mawab,953.71,592.61,-,23.3466,21.8413,34.9692,0,41.814,41.8958,36.6695,34.7095,32.1374
Mayantoc,131.02,81.41,-,-,13.2403,28.0985,0,33.945,37.0399,31.452,30.3092,27.9904
Maydolong,598.23,371.72,-,-,15.7026,25.2283,0,31.5772,30.0267,26.7954,29.0734,26.7343
Mayorga,599.83,372.72,-,-,-,27.8157,0,34.6005,31.9427,25.3731,21.6358,20.6585
Mayoyao,267.12,165.98,-,-,18.4427,24.9101,0,31.5635,31.5512,28.8503,34.1495,31.112
Medellin,503.65,312.95,-,13.1295,19.3221,33.5851,0,35.125,35.3982,32.1815,29.7288,28.5945
Medina,770.47,478.75,30.5078,33.4371,26.1828,32.3536,0,42.7073,42.0599,37.1089,32.8279,32.5704
Mendez,52.29,32.49,-,-,26.1669,38.8775,0,40.5269,40.586,39.0849,36.0448,33.3033
Mercedes,226.02,140.45,23.5967,30.8862,25.2661,32.2889,0,34.5084,34.973,32.4919,30.5072,27.5223
Mercedes (ES),644.17,400.27,-,-,12.9814,31.5966,0,29.0449,29.4351,14.1871,16.2514,22.9409
Merida,561.75,349.06,-,-,-,31.1551,0,32.2807,35.9579,31.4051,27.5507,28.7029
Mexico,58.88,36.58,25.9586,29.2328,24.5175,36.737,0,37.0274,40.9129,34.4473,28.6797,29.9639
Meycauayan,19.93,12.38,22.03,20.7295,33.185,37.5325,40.0152,41.8788,43.588,37.3938,38.365,38.5273
Miag-ao,460.49,286.13,16.0108,27.0733,25.3469,35.998,0,37.5215,38.3577,33.1042,31.0396,33.3475
Midsalip,771.37,479.31,-,-,22.9879,22.0719,0,34.9767,38.0223,31.6253,30.2535,28.9518
Midsayap,909.22,564.96,37.7719,40.1398,38.0796,44.0433,0,42.5207,45.2872,39.255,35.8285,42.5385
Milagros,380.99,236.73,-,8.083,14.0586,6.2465,0,24.7229,26.2468,22.6191,26.5849,26.0351
Milaor,261.45,162.46,-,-,-,24.7537,0,29.5328,30.0142,25.7663,24.6782,17.2558
Mina,442.97,275.25,-,33.6401,27.3127,36.2079,0,37.351,42.044,38.3951,36.0425,39.5926
Minalabac,263.46,163.71,-,-,-,30.0763,0,28.5791,28.5246,25.6722,26.4849,28.4163
Minalin,50.38,31.3,-,30.6889,25.9054,35.0817,0,37.9544,36.4417,32.426,30.4994,30.5353
Minglanilla,572.73,355.88,27.8332,29.5846,29.4159,28.3844,0,39.2288,37.2493,30.0824,25.4171,27.0454
Mlang,951.92,591.49,31.2665,35.3494,31.4491,40.5088,0,39.1193,40.5947,35.2317,31.2521,34.1719
Moalboal,579.28,359.95,-,30.074,29.172,35.5115,0,39.5315,38.3119,37.2788,33.5597,30.778
Mobo,382.67,237.78,20.4275,24.7988,23.9356,37.0933,0,22.3461,25.7353,28.7978,27.1442,25.694
Mogpog,155.93,96.89,5.6419,29.4802,28.3646,35.4333,0,40.486,41.1845,34.0095,34.6092,31.765
Moises Padilla,527.61,327.84,-,-,-,29.3228,0,31.1719,32.5804,29.2075,31.2082,22.7239
Molave,772.34,479.91,32.3044,32.117,25.6648,36.8438,0,34.1049,36.9307,32.5043,27.8969,26.6813
Moncada,133.71,83.08,21.8305,21.5572,14.831,28.2099,0,32.382,34.7742,29.58,34.1415,32.0079
Mondragon,469.5,291.73,-,-,19.598,23.1818,0,34.1701,32.9945,26.8358,22.4534,26.4719
Monreal,362.85,225.47,17.9015,19.4043,8.4097,5.1685,0,6.1161,18.9225,21.5848,18.7463,22.4162
Montevista,76.57,47.58,-,24.5817,27.7069,15.9482,0,42.7947,41.8598,38.3684,31.2821,30.2626
Morong (BN),29.85,18.55,25.2188,35.3512,29.9751,27.6802,0,39.1742,39.6381,29.0083,37.7354,36.4459
Morong (RL),940.16,584.19,-,32.138,22.678,40.2742,0,38.4031,38.7756,34.7968,35.2578,38.6382
Motiong,535.61,332.81,-,0.5268,21.6362,32.0844,0,35.5624,36.0974,30.8369,25.7123,27.5156
Mulanay,193.99,120.54,20.777,26.8847,21.1993,32.251,0,33.9369,37.0534,32.2818,34.0726,35.2142
Mulondo,826.53,513.58,-,-,-,-,-,-,-,22.349,20.406,17.2769
Munai,804.71,500.02,-,4.7748,10.3571,6.4049,0,29.0041,33.2274,29.5966,22.8483,22.3911
Muntinlupa,19.13,11.89,38.3449,41.5284,37.874,45.4508,47.6475,45.7422,50.4908,48.0032,49.8209,49.5927
Murcia,497,308.82,22.6476,23.3874,22.6317,31.0901,0,32.8835,29.4719,27.5089,21.9702,21.7216
Mutia,747.67,464.58,-,-,19.4438,26.3998,0,30.7782,35.4748,35.4834,28.6717,33.3399
Naawan,773.21,480.45,-,31.7572,24.8942,31.3216,0,38.275,38.0717,32.4259,31.6163,28.5036
Nabas,321.92,200.03,-,-,-,33.1582,0,32.4558,38.1468,34.9298,28.3966,30.5129
Nabua,289.85,180.1,31.8508,29.2977,22.0577,35.7861,0,29.9292,32.5341,27.8308,25.0307,27.6928
Nabunturan,948.22,589.19,41.1126,35.1032,28.5642,38.8624,0,41.5704,39.2234,36.9669,34.9264,37.4369
Naga (CS),266.6,165.66,49.0752,57.7517,55.1845,54.1655,56.3046,51.5336,55.9921,53.022,52.8893,55.5809
Naga (CU),573.75,356.51,32.3983,37.0982,35.3412,33.7519,40.9209,36.4529,38.42,32.2565,30.95,32.0223
Naga (ZS),779.03,484.07,-,-,15.8265,9.5407,0,21.0367,32.1113,31.2456,26.671,28.8301
Nagbukel,320.59,199.2,-,16.9378,26.8986,32.3331,0,34.538,37.1396,34.4374,27.7638,27.5617
Nagcarlan,69,42.88,-,26.35,25.4311,34.8301,0,33.268,34.0157,32.912,30.7429,30.5772
Nagtipunan,194.85,121.07,-,-,16.2247,35.2713,0,38.1083,37.4775,32.0529,27.2254,32.3181
Naguilian (IA),285.41,177.34,-,-,17.1508,28.0353,0,33.8269,37.1107,31.2831,32.4135,32.3792
Naguilian (LU),224.07,139.23,32.9283,32.9265,28.8271,37.8616,0,37.2503,38.6261,34.6102,32.0489,36.2443
Naic,36.56,22.72,24.3276,31.0396,28.8453,37.722,0,39.4841,39.7427,34.6783,29.8176,32.4348
Nampicuan,133.13,82.72,-,16.0533,14.9246,30.4394,0,33.7151,36.3023,33.658,28.5333,28.2038
Narra,653.74,406.22,27.0404,32.4124,26.8022,38.6837,0,35.5229,36.1067,33.9875,27.1099,28.6207
Narvacan,319.86,198.75,22.0918,29.2485,29.6488,37.5703,0,36.8563,37.2474,32.8342,30.5377,31.2199
Nasipit,782.8,486.41,29.0177,42.3713,30.9736,43.406,0,41.9345,32.4944,36.7901,31.2902,30.9102
Nasugbu,66.98,41.62,29.7593,28.1127,26.4229,38.5397,0,34.4699,36.0024,27.4634,28.1892,28.3087
Natividad,162.15,100.75,-,30.3012,25.4257,35.2952,0,36.4479,38.4455,33.8906,32.3797,32.5133
Natonin,279.23,173.51,-,-,17.5422,24.8465,0,35.5814,33.2204,25.8246,26.2659,24.4701
Naujan,144.34,89.69,26.5864,30.0811,25.7608,36.5671,0,37.8798,38.5358,33.4331,30.6111,31.3638
Naval,499.94,310.65,28.7922,19.708,24.8257,37.6259,0,36.5559,36.4337,31.6302,27.8892,29.5317
Navotas,8.92,5.54,33.0886,30.4964,24.0706,34.6849,41.1638,35.6693,35.7576,30.9952,35.7285,35.0496
New Bataan,963.33,598.58,21.297,30.5192,22.3716,35.0168,0,35.9495,35.4174,33.1768,27.9276,29.4463
New Corella,938.93,583.43,-,22.4249,24.6057,37.3189,0,36.1786,35.3575,31.7865,24.9421,34.2951
New Lucena,447.59,278.12,-,15.8077,21.4497,33.5846,0,36.3658,35.8405,32.4404,31.8525,32.7739
New Washington,363.88,226.1,-,-,24.9798,33.4386,0,40.8907,41.2254,36.0207,31.7646,28.5221
Norala,981.39,609.81,21.0262,34.9041,30.7266,41.137,0,42.0157,42.2484,37.2764,35.5459,35.4369
Northern Kabuntalan,901.9,560.42,-,-,-,-,-,-,-,25.6929,24.1026,25.5024
Norzagaray,37.35,23.21,-,-,20.8758,32.4631,0,38.1141,35.9162,34.9012,28.3722,31.3002
Noveleta,19.93,12.39,-,38.7771,31.3911,39.1346,0,41.2383,42.6554,36.68,31.0828,34.2922
Nueva Era,372.03,231.17,-,-,25.75,29.7308,0,35.8794,36.0518,32.106,28.691,24.436
